"Sneaker_name","Sneaker_url","Sneaker_img","Sneaker_title","Sneaker_title_url","Sneaker_brand","Sneaker_brand_url","Sneaker_description","Sneaker_brand_img","Sneaker_brand_img_url"
"adidas Supercourt RX ""All White""","https://www.43einhalb.com/p/adidas-supercourt-rx-all-white-369738","https://43einhalb.com/media/229753/w/616/h/370/n/adidas-eg6865-supercourt-rx-1.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Tennis-Style mit 90s-Vibe!
Der adidas Supercourt RX steht für modernen und minimalistischen Tennis-Style. Der Schuh kommt ganz clean in weiß gehalten daher, mit einem Upper aus Leder und einer zweigeteilten Sohle mit gewellten Kontouren. Die perforierten 3-Streifen machen den Look komplett.","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
"Nike SB Zoom Stefan Janoski RM Premium (weiß)","https://www.43einhalb.com/p/nike-sb-zoom-stefan-janoski-rm-premium-weiss-380164","https://43einhalb.com/media/235447/w/616/h/370/n/nike-ci2231-102-sb-zoom-janoski-rm-prm-1-kopie.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","In collaboration with the US-American skater Stefan Janoski, Nike presents the SB Zoom Stefan Janoski. The sneaker features a unique shape which you can hardly find on other silhouettes. Moreover, the sneaker combines a minimalistic look with superb impact protection. Durable construction and perfect grip enhance the fit and board feel, making this ahead-of-its-time skateboarding shoe the modern standard of comfort and durability.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Nike SB Zoom Blazer Mid Edge ""Oracle Aqua""","https://www.43einhalb.com/p/nike-sb-zoom-blazer-mid-edge-oracle-aqua-380436","https://43einhalb.com/media/255768/w/616/h/370/n/nike-ci3833-101-sb-zoom-blazer-mid-edge-1.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Es gibt wohl kaum einen High Top-Sneaker, der klassischer ist als der Nike Blazer. Seine schlichte Form und der riesige Nike Swoosh, der an der Seite prangert, sorgen auch bei dieser Variante für den perfekten Retro-Look. Mit dem hochwertigen Obermaterial und der klassischen Gum-Sohle strebt der Retro-Faktor des Blazers gegen unendlich!
Jetzt kommt der neue Nike SB Zoom Blazer Mid »Oracle Aqua« mit einer dekonstruierten Ästhetik um die Ecke! Der Schuh ist ein Teil vom begehrten »Hack Pack« und trumpft mit einem wilden Materialmix aus Suede, Mesh und Canvas auf. Durch die offengelegten Details wie di ausgefransten Nähte und der sichtbarer Schaumstoff bekommt der Blazer ein völlig neues Erscheinungsbild!
Zu unseren Nike Blazer-Modellen.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"New Balance M1500PGL - Made in England ""Classic Pack - grau""","https://www.43einhalb.com/p/new-balance-m1500pgl-made-in-england-classic-pack-grau-356949","https://43einhalb.com/media/227655/w/616/h/370/n/nb-780831-60-12-m1500pgl-1-kopie.jpg","Cloud Hi (grau)","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","On","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","Einer unserer absoluten NB-Lieblinge feierte 2019 einen runden Geburtstag: Der New Balance 1500 kam 1989 zum ersten Mal auf den Markt und wurde somit vergangenes Jahr schon stolze 30 Jahre. Grund genug für die Traditionsmarke aus Boston viele starke Colorways des Klassikers an den Start zu bringen - und auch 2020 ist lange noch nicht Schluss damit!
Dieser 1500er bekam in Anlehnung an die ursprüngliche Ästhetik des 991 GL ein freshes Update: New Balance hat dem Schuh dieselben Grau-Farbtöne und Premium-Materialien (Schweinsleder & Mesh) verpasst, die wir auch vom ikonische Runner aus der »990er Serie« kennen. Eine ultrabequeme Einlegesohle kombiniert mit der ENCAP-Zwischensohle sorgen für dauerhaften Komfort.","https://43einhalb.com/media/212737/w/240/h/158/n/212737.jpg","https://www.43einhalb.com/marken/new-balance"
"Vans Old Skool ""Multi Woven""","https://www.43einhalb.com/p/vans-old-skool-multi-woven-398961","https://43einhalb.com/media/227200/w/616/h/370/n/vans-woman-vn0a4u3bxf41-old-skool-1.jpg","V-10 - B-MESH (beige / weiß)","https://www.43einhalb.com/p/veja-v-10%09-b-mesh-beige-weiss-392484","VEJA","https://www.43einhalb.com/p/veja-v-10%09-b-mesh-beige-weiss-392484","Der Vans Old Skool ist das erste Modell der Marke auf welchem der klassische Vans-Seitenstreifen zu sehen war, zweifelsohne ein Symbol für die Welt des Skateboarding schlechthin.
Der Sneaker überzeugt durch seinen schlichten, zeitlosen Stil, als auch durch Funktionalität. Er passt sowohl zum locker-schicken Outfit, hat sich aber ebenfalls bei der Skate-Community wegen seiner hohen Strapazierfähigkeit bewährt.","https://43einhalb.com/media/103047/w/240/h/158/n/103047.jpg","https://www.43einhalb.com/marken/vans"
"Nike Air Max 720 OBJ Slip ""Team Orange""","https://www.43einhalb.com/p/nike-air-max-720-obj-slip-team-orange-397662","https://43einhalb.com/media/236371/w/616/h/370/n/nike-da4155-800-air-max-720-obj-slip-1-kopie.jpg","MS327SFC (orange / grau)","https://www.43einhalb.com/p/new-balance-ms327sfc-orange-grau-407039","New Balance","https://www.43einhalb.com/p/new-balance-ms327sfc-orange-grau-407039","Bahn dir deinen Weg wie OBJ – ganz ohne Schnürsenkel. Dieser OBJ x Air Max 720 Slip ist die neueste Variante in einer Reihe an Collaborationen zum 720 zwischen Nike und dem dreimaligen Champion.
Er besticht mit einer hellblauen Farbgebung und einer Mesh-Konstruktion mit Nubuk- und Wildleder Overlays. Der Zungen-Tab in Total Schwarz unterstreicht die Nylonriemen und das schnürlose System, mit dem du dich in deinem Schuh sicher bewegen kannst. Durch den höchsten Airbag aller Zeiten hebst du problemlos in ganz neue Sphären ab.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"New Balance PROCTSEM (leo / weiß)","https://www.43einhalb.com/p/new-balance-proctsem-leo-weiss-359553","https://43einhalb.com/media/224404/w/616/h/370/n/nb-woman-779201-50-9-proctsem-1.jpg","V-10 - B-MESH (beige / weiß)","https://www.43einhalb.com/p/veja-v-10%09-b-mesh-beige-weiss-392484","VEJA","https://www.43einhalb.com/p/veja-v-10%09-b-mesh-beige-weiss-392484","New Balance macht einen gekonnten Sprung von den Tennis-Courts in die Skate-Parks dieser Welt.
Der NB Pro Court Cup wurde in den 1970ern ursprünglich als Tennis-Sneaker released und bewährte sich schon damals durch sein leichtes Obermaterial und der robusten Sohle. Doch nicht nur auf den Courts überzeugte der Sneaker, auch Skateboarder erkannten das Potential und adaptierten die schlichte Silhouette praktisch über Nacht.
Das Upper aus Premium-Leder kommt mit asymmetrischen Overlays, einer verstärkten Toe-Box aus Suede und akzentuierten Logo Details. Die Ortholite-Einlegesohle sorgt den ganzen Tag lang für den optimalen Komfort, während die Gummi-Außensohle die nötige Traktion garantiert. Hier bringt New Balance wieder einen cleanen Klassiker an den Start, der nicht nur auf dem Board, sondern auch auf der Straße eine starke Figur abgibt.
Hier zeigt sich der New Balance PROCTSEM von seiner wilden Seite mit einem Leo -Upper und weißen Details!","https://43einhalb.com/media/212737/w/240/h/158/n/212737.jpg","https://www.43einhalb.com/marken/new-balance"
"ASICS SportStyle GEL-LYTE III OG ""Kobe Beef""","https://www.43einhalb.com/p/asics-sportstyle-gel-lyte-iii-og-kobe-beef-398847","https://43einhalb.com/media/228158/w/616/h/370/n/asics-1191a347-700-gel-lyte-iii-og-kobe-beef-1.jpg","Arizona BF Patent Fuchsia Tulip","https://www.43einhalb.com/p/birkenstock-arizona-bf-patent-fuchsia-tulip-438400","Birkenstock","https://www.43einhalb.com/p/birkenstock-arizona-bf-patent-fuchsia-tulip-438400","Wenn es so etwas wie den heiligen Gral des Laufschuh-Universums gibt, dann gebührt dem GEL-LYTE III sicherlich ein Platz in der Mitte. Bereits bei seiner Markteinführung im Jahr 1990 punktete der ultraleichte Nachfolger des legendären GT II, dem weltweit ersten Schuh mit patentierter GEL-Dämpfung, nicht nur mit einer umfangreichen Weiterentwicklung des erfolgreichen Sohlensystems, sondern addierte weitere innovative Tech-Features für noch besseren Komfort und Halt hinzu.
Obwohl der modische Aspekt bei der Entwicklung nicht unbedingt im Mittelpunkt stand, entwickelte sich der Gel-Lyte III schnell zu einem beliebten Street-Style Sneaker, was er bis heute ist! Nicht gerade unschuldig an der Entwicklung des ursprünglichen Runners waren wohl die auffälligen Akzente, die sich auf dem sonst so schlichten Upper einer leichten Lifestyle-Silhouette tummelten. Die Inspiration für das Design holte sich der Designer Shigeyuki Mitsui vor allem aus der Skateboarding, Snowboarding und Hip-Hop Kultur.
Nach knapp 30 Jahren bringt ASICS nun eine Reihe an starken OG-Colorways sowie neue Versionen des Klassikers an den Start! Ein Highlight 2020 ist definitv der neue Gel-Lyte III OG »Kobe Beef«, der fast komplett in Rosa daher kommt. Wie der Name erahnen lässt, stellt der Sneaker eine Hommage an das hochwertige Fleisch der Kobe Rinder aus dem Heimtland Japan dar.
Die Rinder sind für ihre einzigartige Fleischqualität bekannt und stehen bei Gourmets hoch im Kurs. Durch die Fettmarmorierung sind die Steaks der Kobe Rinder heller als übliche Steaks und haben einen leicht rosa Farbton, deshalb wurde auch der neue GEL-Lyte III in diesem Farbton getaucht. Doch nicht nur der Colorway ist an das Kobe Beef angelehnt, auch das hochwertige Upper aus Leder stammt von dem hochwertigen Rind!","https://43einhalb.com/media/213728/w/240/h/158/n/213728.jpg","https://www.43einhalb.com/marken/asics-sportstyle"
"Reebok Club C 85 (beige / grün)","https://www.43einhalb.com/p/reebok-club-c-85-beige-gruen-373022","https://43einhalb.com/media/225963/w/616/h/370/n/reebok-fx1378-club-c-85-1-kopie.jpg","V-10 - B-MESH (beige / weiß)","https://www.43einhalb.com/p/veja-v-10%09-b-mesh-beige-weiss-392484","VEJA","https://www.43einhalb.com/p/veja-v-10%09-b-mesh-beige-weiss-392484","Releasedate: 01.03.2020 | Online: 00:01 Uhr.
Der Reebok Club C 85 feiert 35-jähriges Jubiläum!
Für Reebok stehen Tradition und Authentizität an erster Stelle: Statt auf ausgefallene, futuristische Modelle zu setzen, bleiben die Macher von Reebok lieber ihren Wurzeln treu und präsentieren mit dem Club C 85 den nächsten Klassiker aus den 80er Jahren.
Zur Freude der Retro-Fans hat sich der Sneaker optisch im Vergleich zum Vorbild von 1985 kaum verändert, an neuen technischen Features wurde allerdings nicht gespart. So stattet Reebok den Klassiker mit einer EVA-Midsole für die optimale Dämpfung und einem abriebfesten Rubber für zuverlässigen Grip aus.
Zu seinem 35-jährigem Jubiläum kommt der Reebok Club C 85 mit einem beigen Upper daher. Die kleine knallig grüne Schlaufe, sowie die weiße Sohle und die 1985-Details runden den Retro-Look perfekt ab.
Zu unseren Reebok Club C 85-Modellen.","https://43einhalb.com/media/244388/w/240/h/158/n/244388.jpg","https://www.43einhalb.com/marken/reebok"
"Reebok Club C Revenge MU (weiß / lila)","https://www.43einhalb.com/p/reebok-club-c-revenge-mu-weiss-lila-369520","https://43einhalb.com/media/255326/w/616/h/370/n/reebok-eg6430-club-c-revenge-mu-1.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Releasedate: 01.03.2020 | Online: 00:01 Uhr.
Mit seinem zeitlosen Design und der schönen Low-Cut Silhouette hat sich der Reebok Club C Revenge Mu einen Platz in der Sneaker »Hall-of-fame« verdient.
Der cleane Look in Kombination mit dem hochwertigen Materialien verleihen diesem Tennis-Klassiker einen authentisches Vintage-Flair. Auch die weiße Sohle sorgt für einen weichen Kontrast zum Upper des Schuhs und macht damit den Revenge zu einem echten Hingucker!
Der Schuh komm mit einem weißen Leder-Upper und dämpfender Eva-Zwischenhohle daher. Die lilanen und goldenen Details runden den Look perfekt ab.
Zu unseren Reebok Club C 85-Modellen.","https://43einhalb.com/media/244388/w/240/h/158/n/244388.jpg","https://www.43einhalb.com/marken/reebok"
"adidas Love Set Super (weiß / blau)","https://www.43einhalb.com/p/adidas-love-set-super-weiss-blau-367334","https://43einhalb.com/media/231055/w/616/h/370/n/adidas-ef5653-love-set-super-1.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","adidas ist bekannt dafür, uns immer wieder die perfekten Alltags-Sneaker zu liefern, von denen wir einfach nicht genug bekommen können!
Zum Glück durchforstet die Brand regelmäßig ihre Archive und legt den einen oder anderen Retro-Sneaker wieder neu auf. So auch diesen Tennis-Style aus den 70ern. Das robuste Canvas auf dem Upper ist besonders atmungsaktiv und versprüht gleichzeitig ordentliche Spring-Vibes! Für den nötigen Komfort sorgt die vulkanisierte Sohle. Um dem Court-Sneaker der 70er treu zu bleiben, wird auch die Neuauflage mit dem selben Zehen-Overlay ausgestattet wie der Love-Set von damals. Abgerundet wird das Design durch dezente, blaue Akzente auf dem Heel, der Midsole und der Zunge.
Mit dem Release des adidas Love Set Super liefert uns die Brand wieder einmal ein gelungenes Comeback, das zudem noch ordentlich 70er Tennis-Vibes versprüht!","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
"Reebok Club C 85 (weiß / blau)","https://www.43einhalb.com/p/reebok-club-c-85-weiss-blau-373174","https://43einhalb.com/media/222715/w/616/h/370/n/reebok-fx3433-club-c-85-1.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Releasedate: 01.02.2020 | Online: 00:01 Uhr.
Für Reebok stehen Tradition und Authentizität an erster Stelle: Statt auf ausgefallene, Futuristische Modelle zu setzen, bleiben die Macher von Reebok lieber ihren Wurzeln treu und präsentieren mit dem Club C 85 den nächsten Klassiker aus den 80er Jahren.
Zur Freude der Retro-Fans hat sich der Sneaker optisch im Vergleich zum Vorbild von 1985 kaum verändert, an neuen technischen Features wurde allerdings nicht gespart. So stattet Reebok den Klassiker mit einer Eva-Midsole für die optimale Dämpfung und einem abriebfesten Rubber für zuverlässigen Grip aus.
Hier kommt der Reebok Club C 85 im gewohnten cleanen Look und mit einer Extraladung Retro-Charm. Pünktlich zum 35. Jubiläum des klassischen Tennisschuhs erscheint der Reebok Club C 85 mit stylischer »Club C 85 Anniversary“-Verpackung und coolem Anhänger.
Zu unseren Reebok Club C 85-Modellen.","https://43einhalb.com/media/244388/w/240/h/158/n/244388.jpg","https://www.43einhalb.com/marken/reebok"
"adidas Falcon W ""Polka Dot Pack""","https://www.43einhalb.com/p/adidas-falcon-w-polka-dot-pack-366902","https://43einhalb.com/media/227788/w/616/h/370/n/adidas-woman-ef4983-falcon-1.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nicht mit dezenten Colorways und schmalen Schnitten! Mit dem neuen Falcon W bringt adidas Originals ein ungewöhnliche, female-only Silhouette auf den Markt, nach der sich viele Turnschuh-Liebhaberinnen schon lange gesehen haben. Der Falcon ist weder zart noch zurückhaltend. Er ist die Ansage aller Boss-Ladys, die das Streetwear-Game genauso mitbestimmen wie ihre männlichen Kollegen.
Der 90s inspirierte Newcomer aus Herzogenaurach entspricht durch sein futuristisches Design und den auffallenden Farben genau dem heutigen Fashion-Zeitgeist.
Hier kommt der adidas Falcon W aus dem »Polka Dot Pack« in einem neuen starken Colorway um die Ecke. Das schlichte weiße Upper wird durch einen auffälligen »Polka Dot« Print an der Ferse zum richtigen Hingucker. Die transparenten Overlays und die graue Außensohle runden den Look perfekt ab. Dieses Pack ist in jeder Hinsicht eine modische Punktlandung!","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
"Karhu Albatross (blau / weiß)","https://www.43einhalb.com/p/karhu-albatross-blau-weiss-389566","https://43einhalb.com/media/226240/w/616/h/370/n/karhu-f802501-albatross-1-kopie.jpg","Cloudswift (blau / weiß)","https://www.43einhalb.com/p/on-cloudswift-blau-weiss-304600","On","https://www.43einhalb.com/p/on-cloudswift-blau-weiss-304600","Bereits in den 70er Jahren erfand Karhu die erste »Air Cushion«-Konstruktion, die es bis dato auf dem Weltmarkt gab. Die Technologie erregte natürlich einiges an Aufmerksamkeit und wurde von vielen prominenten Schuhherstellern kopiert.
Einer der kultigsten »Air Cushion«-Sneaker der finnischen Brand war der Karhu Albatross 82 - ein leichter Runner, der sowohl Männer als auch Frauen ansprach. 50 Jahre später hat Karhu die Archive nach dem Abaltross 82 durchforstet, um nun ein exaktes Replika des ikonischen Modells auf den Markt zu bringen.
Dieser blau-weiße Karhu Albatros 82 Runner verdankt seinen Namen der unschlagbaren »Air Cushion«-Midsole, die Dir das Gefühl vermittelt, auf Wolken zu gehen. Der Schuh ist außerdem mit einer komfortablen und leichten Kombination aus Nylon und Schweinsleder ausgestattet.","https://43einhalb.com/media/106028/w/240/h/158/n/106028.jpg","https://www.43einhalb.com/marken/karhu"
"Nike Air Ghost Racer ""Midnight Navy""","https://www.43einhalb.com/p/nike-air-ghost-racer-midnight-navy-376626","https://43einhalb.com/media/223060/w/616/h/370/n/nike-at5410-400-air-ghost-racer-1.jpg","Cloudswift (blau / weiß)","https://www.43einhalb.com/p/on-cloudswift-blau-weiss-304600","On","https://www.43einhalb.com/p/on-cloudswift-blau-weiss-304600","Mal wieder kramt Nike Sportswear ganz tief in den Archiven und kommt mit einem neuen Retro-Klassiker um die Ecke: In den 90ern galt der Nike Air Ghost Racer als hochkarätiger Performance-Runner - in diesem Jahr feiert der Ghost Racer sein großes Comeback als angesagte Lifestyle-Silhouette!
Der Nike Air Ghost Racer wurde erstmalig 1998 geleast und ursprünglich als reiner Langstrecken-Laufschuh konzipiert- Dabei wurde der Runner in erster Linie von begeisterten Marathonläufern aufgrund seiner neuartigen Leichtigkeit, seinem genialen Preis-Leistungs-Verhältnis und seiner abwechslungsreichen Colorways gefeiert. Trotz der hochwertigen technologischen Ausstattung, wie dem Zoom-System in der Ferse und der durchgehenden Duralon BRS-1000 Sohle, zählt der Ghost Racer zu den Modellen seiner Ära.
Übrigens: Auch sein Name hat der Ghost Racer seiner außergewöhnlichen Richtigkeit zu verdanken - schließlich vermittelt der Runner ein so unscheinbares Tragegefühl, dass man an den Füßen kaum merkt.
Mehr als 20 Jahre später feiert die legendäre Performance-Silhouette nun endlich ihr langerwartetes Comeback. Nike Sportswear stellt hiermit mal wieder seine Vorliebe unter Beweis: alte Trainer-Modelle aus den Archiven mit modernen und alltagsbaulichen Updates aufzupumpen. Der Nike Air Ghost Racer matcht mit seiner starken silhouette perfekt, mit dem aktuellen Sneaker Zeitgeist und dem anhaltenden Dad Shoe Trend. Wenn du also auf der Suche nach hippen Sneaker im trendeigen Dad Shoe Style bist, der allerdings viel leichter aussieht als er ist, bist du mit dem Ghost Racer bestens bedient!
Der Nike Air Ghost Racer kommt in einem futuristischen Colorway in Dunkelblau, Weiß und Schwarz und in einem Materialmix aus Mesh, Leder und Suede. Der Look wird abgerundet durch die weiß-schwarze Mittelsohle und die schwarze Außensohle.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Nike WMNS Air Max 90 ""Lemon Venom""","https://www.43einhalb.com/p/nike-wmns-air-max-90-lemon-venom-386708","https://43einhalb.com/media/251374/w/616/h/370/n/nike-cw2650-100-woman-air-max-90-1.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","1987 präsentierte Tinker Hatfield erstmals seinen ganzen Stolz - die sichtbare Air Unit im Air Max 1. Nur wenige Jahre später folgte der Air Max 90, dessen Air-Unit nicht nur um einiges größere war als die des 1er AM, sondern zusätzlich durch farbliche Akzente hervorgehoben wurde. Der AM90 ist eine absolute Legende unter Nike's Air-Reihe und das bereits seit 30 Jahren! Für Nike, und für uns, ein Grund dieses Jubiläum ordentlich zu feiern!
Technisch gesehen, entsprach der Air Max 90 schon damals einer ganz anderen Liga. Kreiert als Performance Laufschuh, wurde der AM90 mit einer neuen Mittelsohle aus zwei getrennten Teilen geschaffen. Das machte den Sneaker noch bequemer und garantierte zudem eine höhere Haltbarkeit. Außerdem versah Hatfield den 90er mit seinem Markenzeichen: Dem angeschnittenen Nike »Swoosh«.
Im letzten Jahr präsentierte Nike schon so einige geniale Colorways vom AM90, wie den »Mars Landing«, »Viotech«, »Vinyl« oder »Camowabb«. Anlässlich des Air Max Day 2020 bringt der Swoosh weitere grandiose Farbgebungen des Klassikers – wie diese »Lemon Venom« Version für Girls!
Der Nike WMNS Air Max 90 »Lemon Venom« kommt in verschiedenen Grau-Tönen um die Ecke und wird durch clean-weiße Details sowie knallig-gelbe Akzente komplettiert – eine absolutes Must-Have für den Frühling und Sommer!
Zu unseren Nike Air Max 90-Modellen.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"HOKA ONE ONE Elevon 2 (schwarz / blau)","https://www.43einhalb.com/p/hoka-one-one-elevon-2-schwarz-blau-364799","https://43einhalb.com/media/225971/w/616/h/370/n/hoka-one-one-1106477-dsib-elevon-2-1-kopie.jpg","Cloud ""All Black""","https://www.43einhalb.com/p/on-cloud-all-black-106398","On","https://www.43einhalb.com/p/on-cloud-all-black-106398","2009 setzten sich Nicolas Mermoud and Jean-Luc Dirac ein Ziel: einen Laufschuh zu entwickeln, der den anspruchsvollen Trails in den Alpen, Pyrenäen und Dolomiten gewachsen ist. Um dieses Ziel zu erreichen gründeten die beiden ehemaligen Salomon Mitarbeiter Hoka One One (ausgesprochen: O-Nay O-Nay). Dieses Ziel wurde bereits in den ersten Jahren erreicht und Hoka One One eroberte die Welt des Sports im Sturm.
Hoka One One ist dafür bekannt, immer weiter daran zu arbeiten ihre Produkte zu verbessern - so auch beim Elevon 2! Der Sneaker bietet mehr Halt am Mittel- und Vorderfuß und wurde für eine individuelle Passform mit asymmetrischen innenliegenden Stütz-Wings ausgestattet. Neu sind auch die weichere Dämpfung, die für Komfort beim Hineinschlüpfen sorgt, und die längere Fersenpartie für geschmeidigeres Abrollen. Der Hoka One One Elevon 2 ist ein reaktionsfähiger und gedämpfter Schuh, in dem du das Tempo auf der Laufbahn erhöhen oder es zum Erholen beim Spaziergang durch die City langsam angehen kannst.","https://43einhalb.com/media/218277/w/240/h/158/n/218277.jpg","https://www.43einhalb.com/marken/hoka-one-one"
"New Balance WL574OAB (pink / weiß)","https://www.43einhalb.com/p/new-balance-wl574oab-pink-weiss-359593","https://43einhalb.com/media/225944/w/616/h/370/n/nb-woman-779401-50-13-wl574oab-1.jpg","Arizona BF Patent Fuchsia Tulip","https://www.43einhalb.com/p/birkenstock-arizona-bf-patent-fuchsia-tulip-438400","Birkenstock","https://www.43einhalb.com/p/birkenstock-arizona-bf-patent-fuchsia-tulip-438400","Wenn man von New Balance spricht, kommt zwangsläufig der 574er zur Sprache. Es ist das seit 1988 immer leuchtende Aushängeschild der Laufschuhmarke, welches Liebhaber als auch New Balance Neulinge gleichermaßen begeistert!
Ausgestattet mit dem ENCAP-System, welches zusätzliche Stabilität und Dämpfung bringt, war der New Balance 574 viele Jahre einer der beliebtesten Laufschuhe. Heute ist er der solideste Lifestyle-Sneaker im New Balance-Sortiment, nicht zuletzt weil er den Spagat zwischen Sportlichkeit und Casual wie kaum ein anderer Sneaker beherrscht.
Zu unseren New Balance 574-Modellen.","https://43einhalb.com/media/212737/w/240/h/158/n/212737.jpg","https://www.43einhalb.com/marken/new-balance"
"New Balance M577YOR - Made in England ""Year of the Rat""","https://www.43einhalb.com/p/new-balance-m577yor-made-in-england-year-of-the-rat-348691","https://43einhalb.com/media/227146/w/616/h/370/n/nb-780891-60-5-m577yor-1.jpg","M Clifton 7 (dunkelblau / grün)","https://www.43einhalb.com/p/hoka-one-one-m-clifton-7-dunkelblau-gruen-436120","HOKA ONE ONE","https://www.43einhalb.com/p/hoka-one-one-m-clifton-7-dunkelblau-gruen-436120","Dieses Jahr hat das Chinesische Neujahr am 25. Januar 2020 begonnen und es ist mittlerweile bei den Sportswear Marken zur Tradition geworden, diesem Ereignis eine eigene Neujahrskollektion zu widmen! Kein Wunder also, dass New Balance nun das »Year of the Rat« Pack an den Start bringt!
Wie der Name schon vermuten lässt, sind die drei Silhouetten aus dem neuen Pack - alle mit dem Qualitätssiegel »Flimby« ausgestattet - von der Ratte inspiriert. Nach dem Chinesischen Horoskop kommt das Jahr der Metallratte direkt nach dem Jahr des Erdschweins (2019) und vor dem Jahr des Metallochsen (2021). Die Ratte ist das erste Zeichen aus dem 12 Tierkreislauf des Chinesischen Tierkreises, und aus diesem Grund wird diese Zeitspanne auch als ein Jahr des Neubeginns und der Erneuerung betrachtet.
New Balance M577YOR »Year of the Rat - Blue Rat«
Der Retro-Runner ist so Englisch wie Queen Elizabeth persönlich. Seit einigen Jahren ist der »Made in England« 577er ein fester Bestandteil jeder NB Lifestyle-Kollektion – und das nicht ohne Grund. ENCAP Dämpfung, die unverwechselbare Form und immer wieder sehr gelungene Colorways machen ihn zu einer unserer Lieblings-Silhouetten von New Balance.
Das Premium-Upper des neuen M577YOR »Year of the Rat« Pack wurde aus Schweinsleder gefertigt und kommt farblich in einem Blau und Lila-Ton daher - dem Fell einer Hausratte nachempfunden. Kontrastierende Details in Rosa sind ebenfalls Teil des Obermaterials und symbolisieren den haarlosen Bereich einer Ratte wie den Innenohren oder Bauch.","https://43einhalb.com/media/212737/w/240/h/158/n/212737.jpg","https://www.43einhalb.com/marken/new-balance"
"Reebok DMX Thrill ""Vivid Orange""","https://www.43einhalb.com/p/reebok-dmx-thrill-vivid-orange-368336","https://43einhalb.com/media/224426/w/616/h/370/n/reebok-ef7750-dmx-thrill-1.jpg","MS327SFC (orange / grau)","https://www.43einhalb.com/p/new-balance-ms327sfc-orange-grau-407039","New Balance","https://www.43einhalb.com/p/new-balance-ms327sfc-orange-grau-407039","Das Jahr 2000 läutete eine neue Ära ein! Sie brachte den futuristischen Reebok DMX Thrill hervor.
Die Liniengrafik auf diesem Schuh bringt den Originallook mit Farbverlaufseffekt zurück. Der Obermaterial-Style findet sich auch auf der Zwischen- und Außensohle wieder. Die DMX-Technology bewegt Luft zwischen Vor- und Rückfuß hin und her und sorgt so für ein angenehm gedämpftes Laufgefühl.
Hier kommt der Reebok DMX Thrill mit einem weißen Upper daher, das durch den Farbverlauf in Orange zu Gold einen auffälligen Look erhält!","https://43einhalb.com/media/244388/w/240/h/158/n/244388.jpg","https://www.43einhalb.com/marken/reebok"
