"Sneaker_name","Sneaker_url","Sneaker_img","Sneaker_title","Sneaker_title_url","Sneaker_brand","Sneaker_brand_url","Sneaker_price","Sneaker_description","Sneaker_brand_img","Sneaker_brand_img_url"
"On Cloud Hi Edge Hazel / Brown","https://www.43einhalb.com/p/on-cloud-hi-edge-hazel-brown-435430","https://43einhalb.com/media/249539/w/616/h/370/n/on-2899669-cloud-hi-edge-1-kopie.jpg","ML574XAA (braun)","https://www.43einhalb.com/p/new-balance-ml574xaa-braun-409515","New Balance","https://www.43einhalb.com/p/new-balance-ml574xaa-braun-409515","€ 169,95","Ausbrechen, statt anpassen.
Der Cloud Hi Edge verbindet sportliche High-Tech-Materialien und strassentaugliches Sneakerdesign- Die Aussensohle mit CloudTec® aus Helion-Superfoam mit extra rutschfestem Profil definiert Sneaker ganz neu. Perfekt für den Stadtdschungel, Outdoor-Touren und Reisen.
Eine Kombination aus ultraleichtem Mesh-Gewebe und Kunstnubuckleder sorgt für ein frisches Fussgefühl und einen frischen Look. Details wie das Lace Loop-Logo und das spezielle Schnürsystem machen den Schuh zum echten Eyecatcher. Der Cloud Hi Edge - für alle, die ein bisschen anders ticken.
Der Cloud Hi Edge sprengt alle Schuhkategorien für kompromisslose Performance. Die Limited Edition verbindet Sneakerdesign, High Tech aus dem Spitzensport und alpines Abenteuer. Für urbane Abenteurer, die noch einen Schritt weiter gehen wollen.","https://43einhalb.com/media/196879/w/240/h/158/n/196879.jpg","https://www.43einhalb.com/marken/on"
"adidas Rivalry Low W (rose)","https://www.43einhalb.com/p/adidas-rivalry-low-w-rose-429670","https://43einhalb.com/media/247270/w/616/h/370/n/adidas-woman-fv4937-rivalry-low-1.jpg","Arizona BF Patent Fuchsia Tulip","https://www.43einhalb.com/p/birkenstock-arizona-bf-patent-fuchsia-tulip-438400","Birkenstock","https://www.43einhalb.com/p/birkenstock-arizona-bf-patent-fuchsia-tulip-438400","€ 89,95","Der adidas Rivalry ist von klassischen B-Ball-Styles der 80er Jahre inspiriert und kombiniert Retro-Design mit modernem Komfort.
Mit der Neuinterpretation des Klassikers schafft es adidas Originals wieder einmal einen erfolgreichen Court-Sneaker auf der Straße noch erfolgreicher zu machen. Der minimalistische Retrolook wird durch moderne Materialien und neueste Technologie ergänzt. Der Fortschritt zeigt sich vor allem am Leder-Obermaterial mit aufgestickten Drei Streifen und der modernen Boost Sohle, die für optimalen Komfort mit jedem Schritt sorgt!
Hier kommt der adidas Rivalry Low in einem femininen Colorway daher, der verschiedene rosa Farbtöne vereint. Das besondere an diesem Schuh ist aber der Materialmix. Neben den klassischen Materialien wie Textil und Suede wurde an diesem Sneaker beispielsweise die Toebox aus Gummi unterlegt. Mit diesem wunderschönen Colorway sorgt adidas Originals mit Sicherheit für den Hingucker an Euren Füßen.","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
"adidas Handball Spezial (dunkelblau / hellblau / braun)","https://www.43einhalb.com/p/adidas-handball-spezial-dunkelblau-hellblau-braun-453428","https://43einhalb.com/media/254195/w/616/h/370/n/adidas-bd7633-handball-spezial-1.jpg","Cloudswift (blau / weiß)","https://www.43einhalb.com/p/on-cloudswift-blau-weiss-304600","On","https://www.43einhalb.com/p/on-cloudswift-blau-weiss-304600","€ 99,95","Ursprünglich kam der adidas Originals Handball Spezial bereits 1979 als Sportschuh für Profi-Handballer auf den Markt - heute gehört der Klassiker zu den absoluten Legenden auf unseren Straßen. Der Handball Spezial kommt hier mit einem hochwertigen Material-Mix aus dunkelblauen Nubuk-Wildleder daher und verfügt natürlich über eine super schöne Gum-Außensohle!","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
"The North Face M Back To Berkeley NL (multi)","https://www.43einhalb.com/p/the-north-face-m-back-to-berkeley-nl-multi-446292","https://43einhalb.com/media/251468/w/616/h/370/n/the-north-face-nf00ckk43zp1-m-back-toberkeley-nl-1.jpg","M Back To Berkeley NL (multi)","","The North Face","","€ 149,95","Auch The North Face releast passend für die kalten Jahreszeiten einen neuen wintertauglichen Boot. Der Back to Berkeley Mid WP kommt dafür in einem blauen Upper, braunen Suede Overlays und einer schwarzen Outsole daher und verfügt dank der IcePick-Stollen über genügend Traktion, damit ihr auch im Winter nicht den Boden unter den Füßen verliert. Außerdem verfügt der The North Face Back to Berkeley Mid WP über ein bequemes OrthoLite ReBound-Fußbett, das euch - egal wo Ihr unterwegs seid - garantiert mit ausreichend Komfort versorgt. Natürlich ist dieser Stiefel durch die »DRYVENT« Technologie auch wasserdicht. Abgerundet wird der Berkeley durch das tonal gehaltene The North Face Branding auf der lateralen Seitenpartie.","https://43einhalb.com/media/249766/w/240/h/158/n/249766.jpg","https://www.43einhalb.com/marken/the-north-face"
"KangaROOS Terminator OG (grau / rot)","https://www.43einhalb.com/p/kangaroos-terminator-og-grau-rot-462964","https://43einhalb.com/media/247748/w/616/h/370/n/kangaroos-47264-000-2004-terminator-1.jpg","Cloud Hi (grau)","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","On","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","€ 109,95","Der KangaROOS Terminator OG trägt nicht nur einen Action-geladenen Namen, er setzt sich auch mit seinem aggressiven Stil durch.
Form, Muster und Materialien verleihen diesem Modell ein kompromissloses Auftreten bei höchstem Tragekomfort.
Details:
- Obermaterial: Action Leather/Veloursleder/Mesh
- Innen: Textil
- Sohle: Phylon/ Rubber","https://43einhalb.com/media/850/w/240/h/158/n/850.jpg","https://www.43einhalb.com/marken/kangaroos"
"KangaROOS Aussie OG Prep 2.0 (blau / weiß)","https://www.43einhalb.com/p/kangaroos-aussie-og-prep-20-blau-weiss-462856","https://43einhalb.com/media/247757/w/616/h/370/n/kangaroos-47268-000-4000-aussie-1.jpg","Cloudswift (blau / weiß)","https://www.43einhalb.com/p/on-cloudswift-blau-weiss-304600","On","https://www.43einhalb.com/p/on-cloudswift-blau-weiss-304600","€ 99,95","Mit dem Aussie Prep 2.0 bringt Kangaroos einen soliden Runner in klassischer Retro-Optik an den Start. Das Upper des Schuhs wurde hier fast monoton gehalten, denn es verfügt nur über wenige, dafür gezielt eingesetzte farbliche Akzente, die den Schuh zusätzlich hervorheben. Auch der Material-Mix dieses neuen Sneakers weiß zu überzeugen, denn neben Suede wurden verschiedene Mesh-Gewebe genutzt, die sich unter anderem auf der Toebox und unter dem auffälligen Kangaroos-Branding befinden. Natürlich kommt auch der Kangaroos Aussie Prep 2.0 mit der bekannten Tasche in der Zunge daher.","https://43einhalb.com/media/850/w/240/h/158/n/850.jpg","https://www.43einhalb.com/marken/kangaroos"
"VEJA Urca CWL (weiß / rot / pink)","https://www.43einhalb.com/p/veja-urca-cwl-weiss-rot-pink-440264","https://43einhalb.com/media/248725/w/616/h/370/n/veja-woemn-uc072466-urca-cwl-1-kopie.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","€ 129,95","Nachhaltig. Fair. Zeitlos. - »Sneakers that are made differently«!
Seit der Unternehmensgründung 2005 stellt VEJA erfolgreich unter Beweis, dass Stilbewusstsein und Nachhaltigkeit auch in der Sneaker-Branche Hand in Hand gehen können. Dabei ist die Idee hinter einem Paar VEJA Sneaker genau so simpel wie genial: Schlüpfe mit einem Fuß in überzeugendes Design und übernehme mit dem anderen soziale Verantwortung!
Doch erstmal von vorne: Im Jahr 2005 stellten sich die beiden französischen VEJA-Gründer Sébastien Kopp und François-Ghislain Morillion eine folgenreiche Frage: »Ist eine andere Welt möglich?« . Um eine Antwort auf diese entscheidende Frage zu finden, begaben sich die Zwei auf eine lange Reise, auf der sie die Entwicklung und Produktion von Turnschuhen sowie die entstehenden Rohstoffpreise nachvollziehen und verstehen wollten. Während ihrer Reise fanden sie nicht nur eine bejahende Antwort auf ihre Frage, sondern auch den Namen ihres neuen Unternehmens - VEJA ist Portugiesisch und beutetet »Schau hin!«. Und genau dies tut das innovative und umweltbewusste Label auch: Getrieben von der Vision das Konsumverhalten nachhaltig zu verändern, setzt VEJA auf transparente Produktionsketten, faire Arbeitsbedingungen und umweltfreundliche Materialien.
Mit der brandneuen Urca-Silhouette bringt Veja einen neuen Sneaker auf den Markt, der in Sachen Nachhaltigkeit völlig neue Maßstäbe setzt. Der Veja Urca besteht nämlich aus Lebensmittelabfällen und ist somit biologisch abbaubar. Als überarbeitete und komplett vegane Version des beliebten V12-Trainers überzeugt auch der Ucar im Veja-typischen Design mit auffälligen lilanen und orangenen Details und einer abgedunkelten Midsole. Neben dem zeitlosen und modernen Look besticht der Veja Urca jedoch in erster Linie in Puncto Nachhaltigkeit. Als bisher umweltbewusstester Sneaker im Veja-Sortiment wird der Urca zu 50% aus Abfällen der Lebensmittelindustrie hergestellt und auch sonst besteht das neue Modell ausschließlich aus erneuerbaren land-, maritimen und forstwirtschaftlichen Materialien.","https://43einhalb.com/media/237386/w/240/h/158/n/237386.jpg","https://www.43einhalb.com/marken/veja"
"Puma Ralph Sampson MC (weiß / grau)","https://www.43einhalb.com/p/puma-ralph-sampson-mc-weiss-grau-436576","https://43einhalb.com/media/242423/w/616/h/370/n/puma-374066-01-ralph-sampson-mc-1.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","€ 99,95","Puma lässt ein weiteres Basketball-Signature Modell wieder aufleben und präsentiert den Puma Ralph Sampson.
Ralph Sampson wurde in den 80er Jahren als größtes Center-Talent der Basketballgeschichte ernannt. Er gewann dreimal den »College Player Of The Year« und wurde im Jahr 1983 in der NBA Draft von den Houston Rockets gedraftet. Mit einer Größe von 2,24m fiel es dem Profi-Basketballer garnicht so leicht, den perfekten Schuh für seine zahlreichen Spiele zu finden. Bei seinem Eintritt in die NBA standen einige Brands zur Auswahl, die dem jungen Star eine Kooperation anboten und obwohl Puma die initiative erst in letzter Minute ergriff, konnte die Brand aus Herzogenaurach überzeugen!
Puma fertigte also einen Basketball-Sneaker an der nicht nur super leicht war, um die Geschwindigkeit und Agilität des Sportlers nicht einzuschränken, sondern auch noch Sampson’s UK 17 (EU 52,5) Schuhgröße gerecht wurde.
Nach 30 Jahren feiert der Puma Ralph Sampson sein Comeback und begeistert mit einem Weißen Leder Upper, Grauen Suede Overlays und schwarzen Details, sowie goldenen Hits.","https://43einhalb.com/media/59719/w/240/h/158/n/59719.jpg","https://www.43einhalb.com/marken/puma"
"VEJA Esplar-Logo Leather (weiß / rot)","https://www.43einhalb.com/p/veja-esplar-logo-leather-weiss-rot-440000","https://43einhalb.com/media/243924/w/616/h/370/n/veja-eo022110b-esplar-logo-leather-extra-white-marsala-1.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","€ 99,95","Nachhaltig. Fair. Zeitlos. - »Sneakers that are made differently«!
Seit der Unternehmensgründung 2005 stellt VEJA erfolgreich unter Beweis, dass Stilbewusstsein und Nachhaltigkeit auch in der Sneaker-Branche Hand in Hand gehen können. Dabei ist die Idee hinter einem Paar VEJA Sneaker genau so simpel wie genial: Schlüpfe mit einem Fuß in überzeugendes Design und übernehme mit dem anderen soziale Verantwortung!
Doch erstmal von vorne: Im Jahr 2005 stellten sich die beiden französischen VEJA-Gründer Sébastien Kopp und François-Ghislain Morillion eine folgenreiche Frage: »Ist eine andere Welt möglich?« . Um eine Antwort auf diese entscheidende Frage zu finden, begaben sich die Zwei auf eine lange Reise, auf der sie die Entwicklung und Produktion von Turnschuhen sowie die entstehenden Rohstoffpreise nachvollziehen und verstehen wollten. Während ihrer Reise fanden sie nicht nur eine bejahende Antwort auf ihre Frage, sondern auch den Namen ihres neuen Unternehmens - VEJA ist Portugiesisch und beutetet »Schau hin!«. Und genau dies tut das innovative und umweltbewusste Label auch: Getrieben von der Vision das Konsumverhalten nachhaltig zu verändern, setzt VEJA auf transparente Produktionsketten, faire Arbeitsbedingungen und umweltfreundliche Materialien.
Wie alle VEJA-Modelle wurde auch der »VEJA Esplar Leather« in Brasilien unter fairsten Arbeitsbedingungen und aus nachhaltigen Materialen hergestellt. So kommt das Obermaterial aus fair gehandeltem Leder daher, während das Innenfutter aus biologisch abgebauter Baumwolle besteht. Auch die Sohle ist aus nachhaltigem Naturkautschuk gefertigt. Selbstverständlich braucht der »Esplar Leather« sich auch in Sachen Optik nicht zu verstecken. Das weiße Upper mit dunklerer Mittelsohle und roten Details Details garantiert das VEJA-typische cleane Design und einen zeitlosen Look! Das Modell wurde übrigens nach der brasilianischen NGO »Escritório de Planejamento e Assessoria Rural« benannt, die den Bio-Baumwoll-Bauern, mit denen VEJA seit 2005 in Nordbrasilien zusammenarbeitet, Unterstützung bietet.","https://43einhalb.com/media/237386/w/240/h/158/n/237386.jpg","https://www.43einhalb.com/marken/veja"
"VEJA Campo Chromefree (weiß / gelb)","https://www.43einhalb.com/p/veja-campo-chromefree-weiss-gelb-439880","","","","","","","","",""
"ASICS SportStyle x Awake Gel-Preleus (grau / blau)","https://www.43einhalb.com/p/asics-sportstyle-x-awake-gel-preleus-grau-blau-478227","https://43einhalb.com/media/255631/w/616/h/370/n/asics-1201a018-020-x-awake-gel-preleus-1.jpg","Cloud Hi (grau)","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","On","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","€ 149,95","Releasedate: 12.12.2020 | Online: 00:01 Uhr.
Nach dem erfolgreichen Debüt ihrer Kollaboration, die aus zwei Colorways des GEL-KAYANO 5 360 besteht, tut sich ASICS SportStyle erneut mit Awake NY zusammen, um Ihnen ihren Ansatz der GEL-PRELEUS-Silhouette zu präsentieren.
Der GEL-PRELEUS wurde ursprünglich in den frühen 2000er Jahren auf den Markt gebracht und folgt der Millennium-Laufästhetik mit seinem luftigen grauen Nylon-Mesh.
Schon bei seiner Entwicklung setzte ASICS SportStyle auf ein außergewöhnliches Konzept, denn sowohl die Sohle als auch das vielschichtige Mesh-Upper wurde von unterschiedlichen Designern entwickelt.
Der GEL-PRELEUS releast hier in einem dynamischen grauen Upper, das durch die blauen und grünen Details zum Eye-Catcher wird. Zudem befinden sich sowohl am Mudguard, dem Heel als auch an der Zunge mehrere Brandings beider Marken.","https://43einhalb.com/media/213728/w/240/h/158/n/213728.jpg","https://www.43einhalb.com/marken/asics-sportstyle"
"ASICS SportStyle Gel-1090 (weiß / gelb)","https://www.43einhalb.com/p/asics-sportstyle-gel-1090%C2%A0weiss-gelb-404917","https://43einhalb.com/media/242812/w/616/h/370/n/asics-woman-1202a019-100-gel-1090-1-kopie.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","€ 99,95","","https://43einhalb.com/media/213728/w/240/h/158/n/213728.jpg","https://www.43einhalb.com/marken/asics-sportstyle"
"Nike Blazer Mid '77 Vintage ""Pink Foam""","https://www.43einhalb.com/p/nike-blazer-mid-77-vintage-pink-foam-412712","https://43einhalb.com/media/239592/w/616/h/370/n/nike-bq6806-108-blazer-mid-77-vntg-1-kopie.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","€ 99,95","BITTE BEACHTEN: Uns ist aufgefallen, dass der Blazer circa eine halbe Nummer kleiner ausfällt. Solltet Ihr also zwischen zwei Größen stehen, entscheidet Euch lieber für die größere.
Der Nike Blazer wurde bei seiner Premiere im Jahr 1972 zum sofortigen Klassiker, sowohl auf, als auch abseits des Platzes. Seinen Namen verdankt er Portlands Basketballteam, als dieses der Liga beitrat.
Der Blazer kann außerdem mit Stolz von sich behaupten, nicht nur einer der ersten Sneaker auf den Basketball-Courts der 70er zu gewesen zu sein, sondern zudem den wohl größten Nike Swoosh zu tragen, der jemals auf einem Nike Sneaker platziert wurde.
2019 begann Nike mit der Blazer Offensive - Virgil Abloh und Sacai haben sich bereits die Silhouette vorgeknöpft und ihr frisches Leben eingehaucht. Für das weitere Jahr hat Nike Sportswear einige weitere Releases auf Lager wie diesen grandiosen »Vintage« Release!
Der neue Blazer Mid '77 Vintage verfügt über ein Obermaterial aus weißem Leder und einem rosanen Nike Swoosh. Das Vintage-Finish auf der Mittelsohle sorgt für einen Old-School-Look und lässt unser Sneakerherz höher schlagen!","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"adidas Ultra4D (silber / grau)","https://www.43einhalb.com/p/adidas-ultra4d-silber-grau-455860","https://43einhalb.com/media/254559/w/616/h/370/n/adidas-fx7753-ultra-4d-1.jpg","Cloud Hi (grau)","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","On","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","€ 219,95","Releasedate: 03.12.2020 | Online: 00:01 Uhr. | Instore: Frankfurt.
Im Rahmen der offiziellen Zusammenarbeit zwischen adidas Originals und der NASA präsentiert Euch die Marke mit den Drei-Streifen aus Herzogenaurach jetzt eine Reihe an Releases im Weltraum- bzw. NASA-Design.
Nach den ersten Releases folgt nun auch der beliebte Ultra4d Sneaker, der vor allem für seine Sohle aus dem 3d-Drucker bekannt ist, die ein super angenehmes Laufgefühl verspricht. Das Upper des Schuhs kommt übrigens vom UltraBOOST 1.0 und kommt hier in einem schönen Grau mit Primeknit Einsätzen daher, während das silberne Cage dem Schuh einen sportlichen und dynamischen Vibe verleiht. Auf der Zunge des Schuhs sind zwei kleine Grafiken zu sehen und die Innensohle verfügt außerdem über ein großes NASA-Logo.","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
"Nike WMNS Air Max III ""Eggplant""","https://www.43einhalb.com/p/nike-wmns-air-max-iii-eggplant-417602","https://43einhalb.com/media/244542/w/616/h/370/n/nike-cw1360-100-air-max-iii-1-kopie.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","€ 149,95","Releasedate: 15.08.2020 | Online: 09:00 Uhr.
The Nike Air Max III is back!
Anlässlich des 30. Jubiläums der ikonischen Air Max 90 Silhouette lässt es Nike nochmal so richtig krachen und geht mit dem neuen »Laser Blue« an den Start!
1987 präsentierte Tinker Hatfield erstmals seinen ganzen Stolz - die sichtbare Air Unit im Air Max 1. Nur wenige Jahre später folgte der Air Max 90, dessen Air-Unit nicht nur um einiges größere war als die des 1er AM, sondern zusätzlich durch farbliche Akzente hervorgehoben wurde. Der AM90 ist eine absolute Legende unter Nike's Air-Reihe und das bereits seit 30 Jahren! Für Nike, und für uns, ein Grund dieses Jubiläum ordentlich zu feiern!
Technisch gesehen, entsprach der Air Max 90 schon damals einer ganz anderen Liga. Kreiert als Performance Laufschuh, wurde der AM90 mit einer neuen Mittelsohle aus zwei getrennten Teilen geschaffen. Das machte den Sneaker noch bequemer und garantierte zudem eine höhere Haltbarkeit. Außerdem versah Hatfield den 90er mit seinem Markenzeichen: Dem angeschnittenen Nike »Swoosh«.
Dieses Jahr präsentierte Nike Sportswear schon so einige geniale, brandneue Colorways vom AM90, wie dem »90‘s Dancefloor« oder dem »Cuban Link«. Doch mit dem »Eggplant« beruft sich der Swoosh auf die Anfänge der ikonischen Silhouette und setzt auf OG Vibes. Dabei lässt sich Nike nicht nur im Colorway, sondern auch in der Namensgebung von den Ursprüngen inspirieren. Der Air Max 90 war vor 2006 nämlich ausschließlich unter dem Namen Air Max III bekannt.
Außerdem verspricht die Brand, dass dieser Release dem Original aus 1990 so nahe kommt wie lange nicht mehr! Wir bekommen hier also den nicen Shape von damals und einem Retro-Sizelabel.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Danner Jag Steel Wing (grau / blau / rot)","https://www.43einhalb.com/p/danner-jag-steel-wing-grau-blau-rot-460566","https://43einhalb.com/media/245989/w/616/h/370/n/danner-37352-jag-1.jpg","Cloud Hi (grau)","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","On","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","€ 169,95","Ein echter Danner Klassiker der 80er Jahre ist zurück.
Der ursprüngliche Danner Jag Schuh debütierte in den 1980er Jahren als eine leichte Alternative zu den klassischen, strapazierfähigen Wanderschuhen von Danner. Nach einigen Jahren auf dem Wanderwegen dieser Welt wurde er in den Ruhestand versetzt.
Jetzt, mehr als 30 Jahre später, bringt Danner den Jag als eine vielseitigere Version seines früheren Selbst wieder zurück in die Wälder und auf unsere Straßen. Der Schuh ist sowohl auf dem Trail als auch in der Stadt bequem und verfügt über langlebige, leichte Materialien, eine dämpfende EVA-Zwischensohle und die neue Danner Waffel-Außensohle, die sich an eine Vielzahl von Geländeformen anpasst.
Wir freuen uns, das Danner dieses Original zurück gebracht hat und können es kaum erwarten, den Jag zu schnüren und uns in das nächste Abenteuer zu stürzen!","https://43einhalb.com/media/246004/w/240/h/158/n/246004.jpg","https://www.43einhalb.com/marken/danner"
"New Balance WL574SUO (hellblau / rosa)","https://www.43einhalb.com/p/new-balance-wl574suo-hellblau-rosa-348485","https://43einhalb.com/media/233958/w/616/h/370/n/nb-woman-779451-50-12-wl574suo-1.jpg","Classic Leather Legacy (blau / gelb / rot)","https://www.43einhalb.com/p/reebok-classic-leather-legacy-blau-gelb-rot-433536","Reebok","https://www.43einhalb.com/p/reebok-classic-leather-legacy-blau-gelb-rot-433536","€ 99,95","Wenn man von New Balance spricht, kommt zwangsläufig der 574er zur Sprache. Es ist das seit 1988 immer leuchtende Aushängeschild der Laufschuhmarke, welches Liebhaber als auch New Balance Neulinge gleichermaßen begeistert!
Ausgestattet mit dem ENCAP-System, welches zusätzliche Stabilität und Dämpfung bringt, war der New Balance 574 viele Jahre einer der beliebtesten Laufschuhe. Heute ist er der solideste Lifestyle-Sneaker im New Balance-Sortiment, nicht zuletzt weil er den Spagat zwischen Sportlichkeit und Casual wie kaum ein anderer Sneaker beherrscht.
Zu unseren New Balance 574-Modellen.","https://43einhalb.com/media/212737/w/240/h/158/n/212737.jpg","https://www.43einhalb.com/marken/new-balance"
"On WMNS Cloudnova (Black / Eclipse)","https://www.43einhalb.com/p/on-wmns-cloudnova-black-eclipse-434118","https://43einhalb.com/media/235666/w/616/h/370/n/on-woman-2699814-cloudnova-1.jpg","Cloud ""All Black""","https://www.43einhalb.com/p/on-cloud-all-black-106398","On","https://www.43einhalb.com/p/on-cloud-all-black-106398","€ 159,95","Die Schweizer Running-Brand On überrascht uns jetzt mit einem ultralimitierten Sneaker, der Dir Performance-Technologie für jeden Tag bietet!
Der Cloudnova ist das neueste Mitglied der On-Familie und wurde speziell für den Lifestyle-Bereich kreiert, allerdings findest Du auch hier die charakteristische Lauftechnologie von On. Das neue Modell vereint das ganze Wissen des Sportartikelherstellers über Performance-Running mit einer neuartigen Sneaker-Silhouette. Komfort, Performance und Design für urbane Entdeckungsreisen – all das findest Du vereint im Cloudnova.
Verbundene CloudTec®-Elemente der nächsten Generation dämpfen den Aufprall des On Cloudnova und ein spezielles Speedboard™ sorgt für Power. Gummi-Elemente fördern die natürliche Abrollbewegung und dank des neuen Zungen-Designs passt sich der Schuh jedem Fuss optimal an.
Die einzigartige »Fersenzunge« und die innere Sockenkonstruktion sorgen für einen angenehm weichen Tragkomfort. Die gepolsterte Fersenpartie und die individuell verstellbare Schnürung sorgen für die perfekte Passform und maximale Bewegungsfreiheit. Entdecke deine Stadt und erlebe, was in ihr steckt – und in dir selbst.","https://43einhalb.com/media/196879/w/240/h/158/n/196879.jpg","https://www.43einhalb.com/marken/on"
"Nike WMNS Waffle Racer LX Series QS (beige)","https://www.43einhalb.com/p/nike-wmns-waffle-racer-lx-series-qs-beige-442456","https://43einhalb.com/media/247594/w/616/h/370/n/nike-wmns-cw1274-100-waffle-racer-lx-series-qs-1.jpg","V-10 - B-MESH (beige / weiß)","https://www.43einhalb.com/p/veja-v-10%09-b-mesh-beige-weiss-392484","VEJA","https://www.43einhalb.com/p/veja-v-10%09-b-mesh-beige-weiss-392484","€ 139,95","Nike Sportswear releast mit dem Wmns Waffle Racer LX Series QS ein vom ersten »Waffle Racer« inspiriertes Modell, das vor allem durch den starken und modernen Materialmix auf sich aufmerksam macht.
So besteht der Großteil des Uppers dieser Sneaker aus einem stabilen und luftigen Ripstop-Material, auf dem auch der leicht glitzernde Swoosh aufgestickt wurde. Am Lacing-System, dem Heel und der Toebox wurden mehrere verstärkende Panels aufgesetzt, um die meist beanspruchten Flächen des Schuhs zu unterstützen und die Haltbarkeit zu verbessern.
Für den Release des WMNS Waffle Racer LX Series QS legt Nike Sportswear außerdem zu jedem Paar einen Anhänger in Waffeleisen-Form dazu, der aufgeklappt die Gussform der berühmten Waffle-Sohle zeigt.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"VEJA V-10 CWL (weiß / beige)","https://www.43einhalb.com/p/veja-v-10-cwl-weiss-beige-439212","https://43einhalb.com/media/245845/w/616/h/370/n/veja-vx072071b-v-10-cwl-1.jpg","V-10 CWL (weiß / beige)","","VEJA","","€ 129,95","Nachhaltig. Fair. Zeitlos. - »Sneakers that are made differently«!
Seit der Unternehmensgründung 2005 stellt VEJA erfolgreich unter Beweis, dass Stilbewusstsein und Nachhaltigkeit auch in der Sneaker-Branche Hand in Hand gehen können. Dabei ist die Idee hinter einem Paar VEJA Sneaker genau so simpel wie genial: Schlüpfe mit einem Fuß in überzeugendes Design und übernehme mit dem anderen soziale Verantwortung!
Doch erstmal von vorne: Im Jahr 2005 stellten sich die beiden französischen VEJA-Gründer Sébastien Kopp und François-Ghislain Morillion eine folgenreiche Frage: »Ist eine andere Welt möglich?« . Um eine Antwort auf diese entscheidende Frage zu finden, begaben sich die Zwei auf eine lange Reise, auf der sie die Entwicklung und Produktion von Turnschuhen sowie die entstehenden Rohstoffpreise nachvollziehen und verstehen wollten. Während ihrer Reise fanden sie nicht nur eine bejahende Antwort auf ihre Frage, sondern auch den Namen ihres neuen Unternehmens - VEJA ist Portugiesisch und beutetet »Schau hin!«. Und genau dies tut das innovative und umweltbewusste Label auch: Getrieben von der Vision das Konsumverhalten nachhaltig zu verändern, setzt VEJA auf transparente Produktionsketten, faire Arbeitsbedingungen und umweltfreundliche Materialien.
Wie alle VEJA-Modelle wurde auch der »VEJA V-10 CWLr« in Brasilien unter fairsten Arbeitsbedingungen und aus nachhaltigen Materialen hergestellt. So kommt das Obermaterial aus pflanzlich gegerbten Leder, während das Innenfutter aus biologisch abgebauter Baumwolle besteht. Auch die Sohle ist aus nachhaltigem Naturkautschuk gefertigt. Selbstverständlich braucht der »V 10 Leather« sich auch in Sachen Optik nicht zu verstecken. Das weiße Upper mit dunklerer Mittelsohle garantiert das VEJA-typische cleane Design und einen zeitlosen Look.","https://43einhalb.com/media/237386/w/240/h/158/n/237386.jpg","https://www.43einhalb.com/marken/veja"
