"Sneaker_name","Sneaker_url","Sneaker_img","Sneaker_title","Sneaker_title_url","Sneaker_brand","Sneaker_brand_url","Sneaker_price","Sneaker_description","Sneaker_brand_img","Sneaker_brand_img_url"
"Nike Dunk Low SP ""Ceramic""","https://www.43einhalb.com/p/nike-dunk-low-sp-ceramic-461465","https://43einhalb.com/media/252883/w/616/h/370/n/nike-da1469-001-dunk-low-sp-ceramic-1.jpg","","","","","€ 99,95","Releasedate: 19.11.2020 | Online Raffle.
Teilnahmeschluss des Raffles ist der 18.11.2020, um 10:00 Uhr.
Ob Du die Kaufberechtigung gewonnen hast, erfährst Du von uns am 19.11.2020 um 09:00 Uhr per E-Mail.
Wir informieren alle Gewinner via Mail. Wir bitten Dich deshalb davon abzusehen, bei unserem »Customer Service« für Raffle-Informationen anzurufen.
Bitte beachte: Die Verlosung der Kaufberechtigung findet nur über das Raffle-Formular statt!
Solltest Du Dein Kaufrecht nicht innerhalb von 24 Stunden wahrnehmen, verfällt es und die Kaufberechtigung geht an einen anderen Teilnehmer.
Eine Mehrfachteilnahme ist ausgeschlossen.
Akzeptierte Zahlungsart: Paypal
RAFFLE IST BEENDET
Nachdem wir im Laufe des Jahres bereits Retro Versionen des Nike Dunk Low »Plum« und »Veneer« gesehen haben, wird die Neuauflage des Ugly Ducklings Pack jetzt mit dem »Ceramic« komplett. Der »Ceramic« überzeugt wie schon seine Vorgänger durch sein hochwertiges Suede-Upper, das aus schwarzen, orangenen und dunkelgrünen Panels besteht.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Nike Air Jordan 1 Mid ""Banned""","https://www.43einhalb.com/p/nike-air-jordan-1-mid-banned-447000","https://43einhalb.com/media/252636/w/616/h/370/n/nike-554724-074-air-jordan-1-mid-banned-1.jpg","","","","","€ 119,95","Releasedate: 17.11.2020 | Online Raffle.
Teilnahmeschluss des Raffles ist der 16.11.2020, um 10:00 Uhr.
Ob Du die Kaufberechtigung gewonnen hast, erfährst Du von uns am 17.11.2020 um 09:00 Uhr per E-Mail.
Wir informieren alle Gewinner via Mail. Wir bitten Dich deshalb davon abzusehen, bei unserem »Customer Service« für Raffle-Informationen anzurufen.
Bitte beachte: Die Verlosung der Kaufberechtigung findet nur über das Raffle-Formular statt!
Solltest Du Dein Kaufrecht nicht innerhalb von 24 Stunden wahrnehmen, verfällt es und die Kaufberechtigung geht an einen anderen Teilnehmer.
Eine Mehrfachteilnahme ist ausgeschlossen.
Akzeptierte Zahlungsart: Paypal
RAFFLE IST BEENDET","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Nike Dunk High SP ""Pure Platinum""","https://www.43einhalb.com/p/nike-dunk-high-sp-pure-platinum-461373","https://43einhalb.com/media/253010/w/616/h/370/n/nike-cz8149-101-dunk-high-sp-pure-platinum-1.jpg","","","","","€ 109,95","Releasedate: 13.11.2020 | Online Raffle. | Instore Raffle: Frankfurt.
Teilnahmeschluss des Raffles ist der 12.11.2020, um 10:00 Uhr.
Ob Du die Kaufberechtigung gewonnen hast, erfährst Du von uns am 13.11.2020 um 09:00 Uhr per E-Mail.
Wir informieren alle Gewinner via Mail. Wir bitten Dich deshalb davon abzusehen, bei unserem »Customer Service« für Raffle-Informationen anzurufen.
Bitte beachte: Die Verlosung der Kaufberechtigung findet nur über das Raffle-Formular statt!
Solltest Du Dein Kaufrecht nicht innerhalb von 24 Stunden wahrnehmen, verfällt es und die Kaufberechtigung geht an einen anderen Teilnehmer.
Eine Mehrfachteilnahme ist ausgeschlossen.
Akzeptierte Zahlungsart: Paypal
RAFFLE IST BEENDET","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Nike Air Jordan 1 Low GS ""Arctic Pink""","https://www.43einhalb.com/p/nike-air-jordan-1-low-gs-arctic-pink-446944","","","","","","","","",""
"Nike Air Max 1 Premium ""Strawberry Lemonade""","https://www.43einhalb.com/p/nike-air-max-1-premium-strawberry-lemonade-460927","https://43einhalb.com/media/252843/w/616/h/370/n/nike-cj0609-600-air-max-1-premium-strawberry-lemonade-1.jpg","","","","","€ 139,95","Releasedate: 12.11.2020 | Online Raffle.
Teilnahmeschluss des Raffles ist der 11.11.2020, um 10:00 Uhr.
Ob Du die Kaufberechtigung gewonnen hast, erfährst Du von uns am 12.11.2020 um 09:00 Uhr per E-Mail.
Wir informieren alle Gewinner via Mail. Wir bitten Dich deshalb davon abzusehen, bei unserem »Customer Service« für Raffle-Informationen anzurufen.
Bitte beachte: Die Verlosung der Kaufberechtigung findet nur über das Raffle-Formular statt!
Solltest Du Dein Kaufrecht nicht innerhalb von 24 Stunden wahrnehmen, verfällt es und die Kaufberechtigung geht an einen anderen Teilnehmer.
Eine Mehrfachteilnahme ist ausgeschlossen.
Akzeptierte Zahlungsart: Paypal
RAFFLE IST BEENDET
Nachdem wir vor kurzem schon den »Limeade« als ersten Colorway der neuaufgelegten Powerball-Serie gesehen haben, geht es jetzt mit dem »Strawberry Lemonade« weiter. Das komplette Upper des Schuhs besteht aus verschiedenen Rosa-Tönen und auf der Zunge des Schuhs befindet sich ein gewebtes Strawberry Tongue Tag. Die Innensohlen zeigen thematisch passend zum Schuh Erdbeer- und Zitronen-Grafiken.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Nike Air Jordan 1 Low SE (rot / pink)","https://www.43einhalb.com/p/nike-air-jordan-1-low-se-rot-pink-451750","https://43einhalb.com/media/251991/w/616/h/370/n/nike-woman-db3621-600-air-jordan-1-low-se-gs-1.jpg","","","","","€ 84,95","","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Nike Dunk Low SP ""Veneer""","https://www.43einhalb.com/p/nike-dunk-low-sp-veneer-461511","https://43einhalb.com/media/252655/w/616/h/370/n/nike-da1469-200-dunk-low-sp-veneer-1.jpg","","","","","€ 99,95","Releasedate: 10.11.2020 | Online Raffle Only.
RAFFLE IST BEENDET
Einst auf dem Basketball-Parkett bekannt geworden, ist der Nike Dunk Low mittlerweile zu einer absoluten Streetwear-Legende geworden und auch aus der Skate-Szene längst nicht mehr wegzudenken. Der Dunk Low trifft wie kaum eine andere Silhouette den aktuellen Zeitgeist und ist damit absolut im Trend!
Nachdem das »Ugly Ducklings« Pack bereits im Jahr 2001 erschienen ist und wir bereits im Februar einen Re-Release des »Plum« Colorways gesehen haben, ist jetzt an der Zeit, den »Veneer« zurück zubringen! Der Schuh kommt in einem hochwertigen, braunen Suede Upper daher, auf dem sich grüne Overlays und lilane Details befinden. Durch die ebenfalls lila-farbene Outsole wird der Klassiker perfekt abgerundet.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Nike Air Jordan 5 Retro SE ""What The""","https://www.43einhalb.com/p/nike-air-jordan-5-retro-se-what-the-451460","https://43einhalb.com/media/252501/w/616/h/370/n/cz5725-700-phcfh001-2000-kopie.jpg","","","","","€ 189,95","Releasedate: 07.11.2020 | Online Raffle. | Instore: Frankfurt - First Come First Served.
RAFFLE IST BEENDET
Der Air Jordan 5 hat ein verdammt starkes Jahr 2020 hingelegt, in dem die Kult-Silhouette ihr 30. Jubiläum feiert. Neben dem legendären Fire Red Colorway gab es auch zwei starke Kollaborationen mit Off-White unter Virgil Abloh, so wie den ebenfalls sehr gefragten Bel-Air und Oregon in-line Releases.
Doch das war’s noch nicht, denn zum Jahresabschluss hat die Jordan Brand noch ein echtes Highlight für Euch am Start - den Air Jordan 5 »What The«, der die legendärsten Releases des 5ers auf einem Colorway vereint. Dafür verwendet wurden Design-Details des Tokyos, Shanghai, Quai 54, Bel Air, Green Bean und Army Olive. Was soll man noch mehr dazu sagen - der Air Jordan 5 »What The« ist ein absolutes Must-Have für jeden Sneakerhead und Jordan 5 Liebhaber!","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"adidas x University of Miami ZX 5000 ""The U""","https://www.43einhalb.com/p/adidas-x-university-of-miami-zx-5000-the-u-444562","https://43einhalb.com/media/251482/w/616/h/370/n/adidas-fz4416-zx-5000-the-u-1.jpg","","","","","€ 139,95","Releasedate: 06.11.2020 | Online: 00:01 Uhr. | Instore: Fulda.
Bereits 2008 ging adidas erstmals mit der A-ZX Serie an den Start und sorgte mit 26 einzigartigen Drops für große Begeisterung bei ZX-Fans! 12 Jahre später geht's jetzt wieder los, denn die Brand mit den drei Streifen feiert auch dieses Jahr wieder die vierstelligen ZX-Modelle.
Weiter geht es mit dem Buchstaben »U«, für den sich adidas Originals mit der University of Miami zusammengeschlossen hat, um gemeinsam einen Colorway auf der legendären ZX 5000 Silhouette zu gestalten.
Der schlichte »The U« genannte ZX 5000 kommt in einem hochwertigen, all-over weißen Upper daher und wird durch das Heel-Cage in den Farben der Universität in Szene gesetzt! Das Orange und das Grün sollen hierbei die Früchte und Blätter Floridas Orangenbäume symbolisieren. Zusätzlich ist der Schuh gespickt mit liebevollen Details, denn das U-Symbol ist unter anderem auf dem Heel und der Innensohle aus Leder eingestanzt.","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
"Karhu x Footpatrol x SSSU Legacy 96","https://www.43einhalb.com/p/karhu-x-footpatrol-x-sssu-legacy-96-462790","https://43einhalb.com/media/251229/w/616/h/370/n/karhu-f806016-legacy-96-footpatrol-1.jpg","","","","","€ 139,95","Releasedate: 31.10.2020 | Online: 00:01 Uhr.
Nachdem Karhu und Footpatrol bereits im Jahr 2016 eine überaus erfolgreiche Kollaboration auf dem Fusion 2.0 an den Start gebracht haben, ist es jetzt an der Zeit, noch eine Schippe draufzulegen - dieses mal auf dem berühmten Legacy 96!
Da Footpatrols Creative Brand Leiter Asheeba Charles sich sehr für Helsinkis Fashion Szene interessiert, war eine weitere Zusammenarbeit also nur noch eine Frage der Zeit. Mit an Board der Kollaboration war auch der ebenfalls aus Finnland stammende Designer Sasu Kauppi, der Design Direktor und Head of Menswear bei Yeezy war, bevor er seine eigene Brand SSU gründete, welche als Teil des Kollabo-Trios ebenfalls vertreten ist.
Ergebnis ist dieser cleane, weiß-graue Colorway, der durch seine hochwertigen Premium-Materialien überzeugt. So wurde ein grobes Suede auf der Toebox verwendet, darüber befinden sich reflektierende Details. Neben den Glattleder Overlays wurde sowohl das Heel, als auch das Mudguard komplett mit feinstem Pig-Skin Suede überzogen.","https://43einhalb.com/media/106028/w/240/h/158/n/106028.jpg","https://www.43einhalb.com/marken/karhu"
"adidas Yeezy Boost 380 ""Calcite Glow""","https://www.43einhalb.com/p/adidas-yeezy-boost-380-calcite-glow-464297","https://43einhalb.com/media/251214/w/616/h/370/n/yeezy_boost_380_calcite_glow_left_social_fb_2500x1878.jpg","","","","","€ 249,95","Releasedate: 31.10.2020 | Online: 08:00 Uhr. | Instore: Frankfurt & Fulda. | Ein Paar pro Kunde. Nur direkte Zahlung möglich (Paypal & Kreditkarte).
adidas Originals und Kanye West lassen weiter nicht nach und releasen mit dem »Calcite Glow« bereits den fünften Colorway des Yeezy BOOST 380!
Wie schon seine Vorgänger verfügt der »Calcite Glow« über ein leichtes Primeknit-Upper, das hier in Weiß und verschiedenen Beige-Tönen daher kommt. Das bekannte »Fenster« auf den Außenflächen des 380ers kommt mit zahlreichen Perforierungen, die für verbesserte Luftzirkulation sorgen sollen. Natürlich darf auch hier die erhöhte BOOST-Midsole, die sich über die komplette Länge des Schuhs erstreckt, nicht fehlen! Das war’s aber noch nicht - denn der Yeezy 380 »Calcite Glow« kommt mit einer Glow-in-the-Dark Outsole daher!","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
"Nike WMNS Dunk Low Disrupt (weiß / schwarz)","https://www.43einhalb.com/p/nike-wmns-dunk-low-disrupt-weiss-schwarz-448190","https://43einhalb.com/media/252186/w/616/h/370/n/nike-women-ck6654-102-dunk-low-disrupt-1.jpg","","","","","€ 109,95","Seit seinem Comeback 2019 führt kein Weg mehr an ihm vorbei – nichts ist aktuell so heiß wie der Nike Dunk Low. Kaum ein anderer Schuh steht für soviel ein wie diese Kult-Silhouette von Nike Sportswear. Bei vielen Generationen von Sneakerheads sorgt der Dunk auf der Straße immer wieder für verdrehte Köpfe und große Augen, egal ob als Basketball-Modell oder als SB-Version. Mal heiß im Trend, mal unter dem Radar steht der Dunk ab jetzt für noch mehr:
Nämlich für EUCH, Girls!
Der brandneue Nike Dunk Disrupt richtet sich dieses Mal ausschließlich an die weiblichen Sneakerheads unter Euch. Mit der neuen Silhouette bekommt Ihr einen Schuh, zu dem Ihr tragen könnt, was Ihr wollt, denn der Disrupt ist wie Ihr – man kann ihn nicht in eine Schublade stecken, da er mehr als nur eine Facette zu bieten hat!
Schon auf den ersten Blick erkennt man das klare Statement, dass der Nike WMNS Dunk Low Disrupt abliefert: Mit seiner verbreiterten Sohlenkonstruktion kommt die Silhouette zeitgemäß im Bold-Look daher und zahlreiche Details wie der Swoosh und das Pull-Tab wurden im Oversize-Design am Schuh angebracht. Um den nicen Look abzurunden, wurde für das Upper ballistisches Mesh verwendet und die Ränder der Schaumstoff-Zunge offen gehalten.
Egal ob im Office, beim Shoppen, im Club oder einfach beim Cornern in der Stadt mit Eurer »Girls Squad« – der Dunk Low Disrupt ist immer ein passender Begleiter. Und sorry Boys – dieser Schuh kommt nur für die Mädels!","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Nike Air Jordan 1 Mid (weiß / rot / schwarz)","https://www.43einhalb.com/p/nike-air-jordan-1-mid-weiss-rot-schwarz-447342","https://43einhalb.com/media/251064/w/616/h/370/n/nike-women-bq6472-601-air-jordan-1-mid-1.jpg","","","","","€ 119,95","","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Nike Air Force 1 '07 LX (weiß)","https://www.43einhalb.com/p/nike-air-force-1-07-lx-weiss-449282","https://43einhalb.com/media/253299/w/616/h/370/n/nike-women-ct1990-100-air-force-1-07-lx-1.jpg","","","","","€ 109,95","Es gibt nur wenige Silhouetten im Sneaker-Game, die kaum noch einleitende Worte bedürfen. Weil sie gefühlt schon immer da waren, weil sie auf der ganzen Welt getragen werden und weil sie einfach jeden gehypten Sneaker-Trend überdauern. Der Nike Air Force 1 kann ohne Zweifel zu diesen zeitlosen Modellen gezählt werden, die voller Stolz den Titel »Sneaker-Ikone« tragen dürfen. Auch wenn die Attribute »ikonisch« oder »legendär« heutzutage ziemlich wahllos verwendet werden und schnell auch mal alltägliche Sachen, wie lustige Youtube-Videos oder eine schmackhafte Smoothie-Bowl beschreiben, ist und bleibt eine »Ikone« laut offizieller Duden-Definition eine »Person oder Sache, die als Verkörperung bestimmter Werte, Vorstellungen oder eines bestimmte Lebensgefühls« gehandelt wird. Eins steht fest: Wenn überhaupt ein Sneaker den Titel »Ikone« verdient hat, dann ist es wohl der Nike Air Force 1.
Ursprünglich 1982 als erster Basketballschuh mit der der Nike Air Technologie auf den Markt bzw. Court gebracht, ließ bereits der Name der neuen Premium-Silhouette Großes erwarten. So zog man Inspiration bei dem Präsidenten der Vereinigten Staaten selbst und taufte den neuen Basketball-Sneaker kurzerhand in Anlehnung an das Präsidentenflugzeug »Air Force 1«. Während der Kultsneaker zunächst als praktische High-Top-Schuh auf dem Court groß und später als angesagt Low-Top-Verison in der Hip Hop-Szene gefeiert wurde, dient die klassische AF1-Silhouette seither als Grundlage für zahlreiche künstlerische Designs, subtile zeitgemäße Updates und starke Kollaborationen. Dabei ging jedoch nie die typische AF1-DNA, die wir by the way ihrem Designer Bruce Kilgore zu verdanken haben, verloren. Dank seiner zeitlosen Wandelbarkeit mauserte sich die einzigartige Air Force-Silhouette nach und nach zum unangefochtenen Standard in der weltweiten Streetwear-Szene – eine waschechte »Ikone« eben, die sich ihren Titel mehr als verdient hat.
Hier kommt der Nike Air Force 1 ´07 LX in einem hochwertigen, weißen Leder-Upper daher, auf dessen Seiten mehrere kleine Mini-Swooshs in Chrom-Optik angebracht wurden.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Nike Air Force 1 '07 QS ""Orange Skeleton""","https://www.43einhalb.com/p/nike-air-force-1-07-qs-orange-skeleton-461051","","","","","","","","",""
"adidas Yeezy Boost 350 V2 ""Natural""","https://www.43einhalb.com/p/adidas-yeezy-boost-350-v2-natural-464255","https://43einhalb.com/media/250967/w/616/h/370/n/yeezy_boost_350_v2_natural_left_social_fb_2500x1878.jpg","","","","","€ 219,95","Releasedate: 24.10.2020 | Online Raffle | Instore: Frankfurt & Fulda.
Zum Release des adidas Yeezy Boost 350 V2 ""Natural"" veranstalten wir ein Online-Raffle für die Kaufberechtigung!
- Teilnahmeschluss ist der 23.10.2020, um 10:00 Uhr.
- Ob du die Kaufberechtigung gewonnen hast oder nicht, erfährst du von uns am 24.10.2020, um 08:00 Uhr per Mail.
- Wir bitten dich davon abzusehen, bei unserem »Customer Service« für Raffle-Informationen anzurufen.
- Bitte beachte: Die Verlosung der Kaufberechtigung findet nur über das Raffle-Formular statt!
- Alle Angaben im Raffle-Formular müssen korrekt ausgefüllt sein. Im Nachgang kannst du deine Angaben im Formular nicht mehr ändern.
- Solltest Du Dein Kaufrecht nicht innerhalb von 24 Stunden wahrnehmen, verfällt es und die Kaufberechtigung geht an einen anderen Teilnehmer.
- Mehrfachteilnahme ist ausgeschlossen.
RAFFLE IST BEENDET","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
"On The Roger Clubhouse (weiß / schwarz)","https://www.43einhalb.com/p/on-the-roger-clubhouse-weiss-schwarz-464205","https://43einhalb.com/media/250837/w/616/h/370/n/on-48999264-the-roger-clubhouse-1.jpg","","","","","€ 179,95","Releasedate: 22.10.2020 | Online: 00:01 Uhr.
Als High-Tech-Variante eines klassischen Tennis-Sneakers ist der »THE ROGER« das Ergebnis einer gemeinsamen Leidenschaft für die Schnittstelle zwischen Performance und Style, damit Ihr nicht nur auf dem Platz, sondern auch danach im Clubhouse eine gute Figur macht!
Die Court-Silhouette wurde in Zusammenarbeit mit Tennislegende Roger Federer designt und verfügt über die CloudTec-Technologie, was sich äußerst positiv auf den Tragekomfort auswirkt. Obendrein wurde ein verstecktes Speedboard im Sohlenbereich verbaut, das die Energierückgabe während der Laufbewegung fördert.
Das Upper hingegen ist eher schlicht gehalten und besteht aus einem perforiertem veganem Leder. Abgerundet wird der cleane Look durch diverse goldene Details, wie dem »The Roger« Schriftzug auf der äußeren Seite des Heels und dem eingestanzten On-Branding auf der Zunge.
Aber das war längst noch nicht alles! Zu jedem verkauften Paar des »The Roger Clubhouse« legt on einen aus Handtuch-Frottee gefertigten Staubbeutel - eine echte Homage an den Tennis Sport!","https://43einhalb.com/media/196879/w/240/h/158/n/196879.jpg","https://www.43einhalb.com/marken/on"
"Nike WMNS Air Force 1 '07 ""Light Bone""","https://www.43einhalb.com/p/nike-wmns-air-force-1-07-light-bone-452570","https://43einhalb.com/media/250825/w/616/h/370/n/nike-women-dc1165-001-air-force-1-07-1.jpg","","","","","€ 109,95","Releasedate: 24.10.2020 | Online: 09:00 Uhr. | Instore: Frankfurt & Fulda.
Es gibt nur wenige Silhouetten im Sneaker-Game, die kaum noch einleitende Worte bedürfen. Weil sie gefühlt schon immer da waren, weil sie auf der ganzen Welt getragen werden und weil sie einfach jeden gehypten Sneaker-Trend überdauern. Der Nike Air Force 1 kann ohne Zweifel zu diesen zeitlosen Modellen gezählt werden, die voller Stolz den Titel »Sneaker-Ikone« tragen dürfen. Auch wenn die Attribute »ikonisch« oder »legendär« heutzutage ziemlich wahllos verwendet werden und schnell auch mal alltägliche Sachen, wie lustige Youtube-Videos oder eine schmackhafte Smoothie-Bowl beschreiben, ist und bleibt eine »Ikone« laut offizieller Duden-Definition eine »Person oder Sache, die als Verkörperung bestimmter Werte, Vorstellungen oder eines bestimmte Lebensgefühls« gehandelt wird. Eins steht fest: Wenn überhaupt ein Sneaker den Titel »Ikone« verdient hat, dann ist es wohl der Nike Air Force 1.
Ursprünglich 1982 als erster Basketballschuh mit der der Nike Air Technologie auf den Markt bzw. Court gebracht, ließ bereits der Name der neuen Premium-Silhouette Großes erwarten. So zog man Inspiration bei dem Präsidenten der Vereinigten Staaten selbst und taufte den neuen Basketball-Sneaker kurzerhand in Anlehnung an das Präsidentenflugzeug »Air Force 1«. Während der Kultsneaker zunächst als praktische High-Top-Schuh auf dem Court groß und später als angesagt Low-Top-Verison in der Hip Hop-Szene gefeiert wurde, dient die klassische AF1-Silhouette seither als Grundlage für zahlreiche künstlerische Designs, subtile zeitgemäße Updates und starke Kollaborationen. Dabei ging jedoch nie die typische AF1-DNA, die wir by the way ihrem Designer Bruce Kilgore zu verdanken haben, verloren. Dank seiner zeitlosen Wandelbarkeit mauserte sich die einzigartige Air Force-Silhouette nach und nach zum unangefochtenen Standard in der weltweiten Streetwear-Szene – eine waschechte »Ikone« eben, die sich ihren Titel mehr als verdient hat.
Hier kommt der Nike WMNS Air Force 1 ´07 mit besonders coolen Details, wie den doppelten Laces und einer mit synthetischem Fell überzogenen Zunge, daher. Der cleane, beige-weiße Colorway, welcher exklusiv für Euch Girls releast wird, fügt sich farblich perfekt in den Herbst ein.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"VEJA V-10 B-Mesh White Nautico (beige / weiß / dunkelblau)","https://www.43einhalb.com/p/veja-v-10-b-mesh-white-nautico-beige-weiss-dunkelblau-465671","https://43einhalb.com/media/250670/w/616/h/370/n/veja-vx011380-v-10-b-mesh-1.jpg","","","","","€ 114,95","Nachhaltig. Fair. Zeitlos. - »Sneakers that are made differently«!
Seit der Unternehmensgründung 2005 stellt VEJA erfolgreich unter Beweis, dass Stilbewusstsein und Nachhaltigkeit auch in der Sneaker-Branche Hand in Hand gehen können. Dabei ist die Idee hinter einem Paar VEJA Sneaker genau so simpel wie genial: Schlüpfe mit einem Fuß in überzeugendes Design und übernehme mit dem anderen soziale Verantwortung!
Doch erstmal von vorne: Im Jahr 2005 stellten sich die beiden französischen VEJA-Gründer Sébastien Kopp und François-Ghislain Morillion eine folgenreiche Frage: »Ist eine andere Welt möglich?« . Um eine Antwort auf diese entscheidende Frage zu finden, begaben sich die Zwei auf eine lange Reise, auf der sie die Entwicklung und Produktion von Turnschuhen sowie die entstehenden Rohstoffpreise nachvollziehen und verstehen wollten. Während ihrer Reise fanden sie nicht nur eine bejahende Antwort auf ihre Frage, sondern auch den Namen ihres neuen Unternehmens - VEJA ist Portugiesisch und beutetet »Schau hin!«. Und genau dies tut das innovative und umweltbewusste Label auch: Getrieben von der Vision das Konsumverhalten nachhaltig zu verändern, setzt VEJA auf transparente Produktionsketten, faire Arbeitsbedingungen und umweltfreundliche Materialien.
Wie alle VEJA-Modelle wurde auch der »VEJA V 10 B-Mesh« in Brasilien unter fairsten Arbeitsbedingungen und aus nachhaltigen Materialen hergestellt. Das besondere an dieser Aufmachung auf jeden Fall das verwendete B-Mesh, ein Material aus recyceltem Plastikflaschen (drei Plastikflaschen ergeben ein Paar Sneaker). Auch das Innenfutter besteht aus recyceltem Polyester, während die Sohle aus nachhaltigem Naturkautschuk gefertigt ist. Selbstverständlich braucht der »V 10 B-Mesh« sich auch in Sachen Optik nicht zu verstecken. Das weiße Mesh-Upper mit beigen Suede Overlays und den schwarzen Aufnähern garantiert das VEJA-typische cleane Design und einen zeitlosen Look.","https://43einhalb.com/media/237386/w/240/h/158/n/237386.jpg","https://www.43einhalb.com/marken/veja"
"adidas x Star Wars Rivalry HI ""Chewbacca""","https://www.43einhalb.com/p/adidas-x-star-wars-rivalry-hi-chewbacca-373598","https://43einhalb.com/media/250604/w/616/h/370/n/adidas-fx9290-rivalry-hi-chewbacca-1.jpg","","","","","€ 119,95","Releasedate: 22.10.2020 | Online: 00:01 Uhr.
adidas Originals und Film-Franchise Star Wars setzen ihre äußerst erfolgreiche Langzeit-Zusammenarbeit fort und bringen euch auch dieses mal die beliebtesten Film-Charaktere zurück an die Füße!
Einer darf da natürlich auf keinen Fall fehlen - unser haariger Liebling Chewbacca, der hier in Form eines adidas Originals Rivalry HI daher kommt! Wie auch in echt, tritt Chewbacca auch als Schuh besonders zottelig in Erscheinung.
Abgerundet wird der Look von der in Galaxie-Optik designten Special-Box, bedruckten Innensohlen und beigelegten Lace-Pendants des passenden Charakters.","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
"adidas x Hey Tea ZX 7000","https://www.43einhalb.com/p/adidas-x-hey-tea-zx-7000-444674","https://43einhalb.com/media/250545/w/616/h/370/n/adidas-fz4401-zx-7000-1.jpg","","","","","€ 139,95","Releasedate: 16.10.2020 | Online: 00:01 Uhr. | Instore: Frankfurt | Ein Paar pro Kunde. | Nur direkte Zahlungsarten möglich (Paypal & Kreditkarte).
Bereits 2008 ging adidas erstmals mit der A-ZX Serie an den Start und sorgte mit 26 einzigartigen Drops für große Begeisterung bei ZX-Fans! 12 Jahre später geht's jetzt wieder los, denn die Brand mit den drei Streifen feiert auch dieses Jahr wieder die vierstelligen ZX-Modelle.
Weiter geht es mit dem Buchstaben »H«, für den sich adidas Originals mit dem chinesischen Tee-Franchise Hey Tea zusammengeschlossen hat, um ein weiteres Produkt-Konzept auf dem ZX 7000 zu designen.
Hey Tea ist - wie schon oben erwähnt - ein chinesisches Tee-Franchise, welches im Jahr 2012 gegründet wurde und ihren Hauptsitz in der Provinz Guangdong hat. Mit den leckeren und vielseitigen Geschmackssorten, die es in allen erdenklichen Farben zu kaufen gibt, ist die Brand wohl gerade dazu prädestiniert, eins ihrer farbenfrohen Getränke in Form eines ZX 7000 an Euren Fuß zu bringen.
Beim Blick auf die Kult-Silhouette wird schnell klar, wie viel Liebe zum Detail in dieser Kollaboration steckt! Das erste, was bei diesem Colorway auffällt, ist das harmonierende Farbschema aus verschiedenen Rosa- und Lila-Tönen, und das transparente Panel, welches die Toebox umschließt. Die Midsole des Schuhs ist ebenfalls in den gleichen Farben wie das Upper gehalten, verfügt aber über ein Tropfen-ähnliches Muster, das den in den Tees enthaltenen Sirup darstellen soll. Auch die Innensohle ist hier alles andere als Standard, denn sie kommt in einem mit Käseblöcken bedrucktem Design daher, das eine Homage an eine der bekanntesten Hey Tea Sorten darstellt!","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
"Nike WMNS Air Jordan 1 Low SE ""Multi-Color""","https://www.43einhalb.com/p/nike-wmns-air-jordan-1-low-se-multi-color-452088","https://43einhalb.com/media/250995/w/616/h/370/n/nike-woman-db5455-100-air-jordan-1-low-se-1.jpg","","","","","€ 109,95","","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
