"Sneaker_name","Sneaker_url","Sneaker_img","Sneaker_title","Sneaker_title_url","Sneaker_brand","Sneaker_brand_url","Sneaker_price","Sneaker_description","Sneaker_brand_img","Sneaker_brand_img_url"
"Nike Air Max III ""Laser Blue""","https://www.43einhalb.com/p/nike-air-max-iii-laser-blue-414106","https://43einhalb.com/media/242555/w/616/h/370/n/nike-cj6779-100-air-max-iii-1.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","€ 149,95","Releasedate: 01.08.2020 | Online: 09:00 Uhr.
The Nike Air Max III is back!
Anlässlich des 30. Jubiläums der ikonischen Air Max 90 Silhouette lässt es Nike nochmal so richtig krachen und geht mit dem neuen »Laser Blue« an den Start!
1987 präsentierte Tinker Hatfield erstmals seinen ganzen Stolz - die sichtbare Air Unit im Air Max 1. Nur wenige Jahre später folgte der Air Max 90, dessen Air-Unit nicht nur um einiges größere war als die des 1er AM, sondern zusätzlich durch farbliche Akzente hervorgehoben wurde. Der AM90 ist eine absolute Legende unter Nike's Air-Reihe und das bereits seit 30 Jahren! Für Nike, und für uns, ein Grund dieses Jubiläum ordentlich zu feiern!
Technisch gesehen, entsprach der Air Max 90 schon damals einer ganz anderen Liga. Kreiert als Performance Laufschuh, wurde der AM90 mit einer neuen Mittelsohle aus zwei getrennten Teilen geschaffen. Das machte den Sneaker noch bequemer und garantierte zudem eine höhere Haltbarkeit. Außerdem versah Hatfield den 90er mit seinem Markenzeichen: Dem angeschnittenen Nike »Swoosh«.
Dieses Jahr präsentierte Nike schon so einige geniale, brandneue Colorways vom AM90, wie dem »90‘s Dancefloor« oder dem »Cuban Link«. Doch mit dem »Laser Blue« beruft sich der Swoosh auf die Anfänge der ikonischen Silhouette und setzt auf OG Vibes. Dabei lässt sich Nike nicht nur im Colorway, sondern auch in der Namensgebung von den Ursprüngen inspirieren. Der Air Max 90 war vor 2006 nämlich ausschließlich unter dem Namen Air Max III bekannt. Das 30. Jubiläum der AM-Ikone ist nun der perfekte Anlass, um nicht nur eine OG-Colorway, sondern auch den OG-Namen zurückzuholen.
Der Nike Air Max III »Laser Blue« kommt im starken OG-Colorway mit weißem Upper und starken Akzenten in Schwarz, Grau und Laser Blue.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Puma Mirage OG (grau / blau / pink)","https://www.43einhalb.com/p/puma-mirage-og-grau-blau-pink-472688","https://43einhalb.com/media/253979/w/616/h/370/n/puma-372976-06-mirage-og-1.jpg","Cloud Hi (grau)","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","On","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","€ 89,95","Puma feiert das Comeback des Mirage OG und bringt den legendären Laufschuh in einer straßentauglichen Neuauflage zurück in unsere Regale!
Der Mirage ist seit fast einem halben Jahrhundert fester Bestandteil der Puma Familie. Während der Mirage in den 70ern als Leichtathletikschuh seinen Release feierte, machte die sportliche Silhouette in den 90ern vor allem als leichter Laufschuh von sich Reden. Im Jahr 2020 feiert der Mirage OG nun sein Comeback als coole Lifestyle-Silhouette und liefert die perfekte Ergänzung zu jedem Style.
Der Mirage OG überzeugt weiterhin mit den typischen Features eines funktionalen Runners. So sorgen das leichte Textil-Upper für angenehme Leichtigkeit und die gestanzte EVA-Zwischensohle für optimale Dämpfung. Lässige Suede-Overlays, Formstreifen aus Kunstleder, sowie ein verspieltes Fersendetail liefern on top einen straßentauglichen Look. Hier kommt der Puma Mirage OG in einer starken Farbkombi aus Blau, Pink und Grau.","https://43einhalb.com/media/59719/w/240/h/158/n/59719.jpg","https://www.43einhalb.com/marken/puma"
"Vans Old Skool (khaki / weiß)","https://www.43einhalb.com/p/vans-old-skool-khaki-weiss-465487","https://43einhalb.com/media/251447/w/616/h/370/n/vans-vn0a4u3b2t41-ua-old-skool-1.jpg","Atacama (olive / schwarz)","https://www.43einhalb.com/p/birkenstock-atacama-olive-schwarz-400724","Birkenstock","https://www.43einhalb.com/p/birkenstock-atacama-olive-schwarz-400724","€ 89,95","Am 16. März 1966 eröffnete Paul Van Doren mit seinen Partnern Jim Van Doren, Gordy Lee und Serge D’Elia in Anaheim (Kalifornien, USA) den ersten Vans Shop.
Am 19. März 1976 kam das Unternehmen den vielen Nachfragen von Skateboardern nach und brachte den ersten Schuh mit zwei Farben (rot und blau) auf den Markt. Das Design stammte von den zu diesem Zeitpunkt aufsteigenden Skateboardern Stacy Peralta und Tony Alva, welche dem revolutionären Zephyr Skate Team angehörten.
Zu den bekanntesten Modelle gehört zweifelsohne auch der Old Skool. Dieser Schuh ist das erste Modell der amerikanischen Marke, auf welchem der klassische Vans-Seitenstreifen zu sehen war. Der Sneaker überzeugt durch seinen schlichten, zeitlosen Stil, als auch durch Funktionalität. Er passt sowohl zum locker-schicken Outfit, hat sich aber ebenfalls bei der Skate-Community wegen seiner hohen Strapazierfähigkeit bewährt. Der niedrige Schnürschuh kommt mit einem Obermaterial aus robustem Suede, verstärkter Zehenkappe für starke Beanspruchung, charakteristischer Waffel-Gummilaufsohle und gepolstertem Schaft für mehr Halt und Flexibilität, daher.
Hier kommt der Vans Old Skool in einem schlichten, dunkelgrünen Colorway daher, der Euch garantiert mit dem nötigen Cleaness-Faktor versorgt.","https://43einhalb.com/media/103047/w/240/h/158/n/103047.jpg","https://www.43einhalb.com/marken/vans"
"Nike Air Max 270 React ENG ""USA""","https://www.43einhalb.com/p/nike-air-max-270-react-eng-usa-419234","https://43einhalb.com/media/249638/w/616/h/370/n/nike-da1512-100-air-max-270-react-eng-1.jpg","Space Hippie 04 (dunkelblau / hellblau)","https://www.43einhalb.com/p/nike-space-hippie-04-dunkelblau-hellblau-451530","Nike","https://www.43einhalb.com/p/nike-space-hippie-04-dunkelblau-hellblau-451530","€ 159,95","Nike Sportswear vereint zwei der modernsten und erfolgreichsten Innovationen des Swooshs in einem neuen Hybrid-Modell. Bei dem Nike Air Max 270 React trifft, wie es der Name schon vermuten lässt, die 36mm große Air Unit des 270ers auf die revolutionäre React Technologie. Das Ergebnis: Eine überragende Lifestyle-Silhouette, die sowohl an Style als auch an Komfort kaum zu übertreffen ist. Was für ein geniales Teil!
2018 hat Nikes Sportswear uns zunächst mit dem 270er eine komplett neue Air Max-Silhouette präsentiert und uns vor allem mit dem damals größten Air-Element den Kopf verdreht. Kurz danach wurde der neue Nike React Element 87 gelauncht: Neben dem transparenten Upper und dem futuristischen Design eroberte das neu-kreierte Modell vor allem mit der innovativen React Dämpfungstechnologie die Sneaker-Welt im Sturm.
Dieses Jahr lassen es die Nike-Designer nun richtig krachen, indem sie das Beste beider Erfolgsmodelle zusammenbringen und mit dem Air Max 270 React die Sneaker-Welt revolutionieren. Der Hybrid kommt nämlich sowohl mit einer durchgehenden Zwischensohle mit React-Dämfpung als auch mit der 270er Air-Unit daher. Doch nicht nur funktionell gehört der Air Max 270 React ENG »USA« zur Spitzenklasse, auch optisch macht die neue Silhouette einiges her. Der sportliche Look des 270er und die futuristischen Elemente im React-Style ergeben zusammen mit dem von der USA-Flagge inspirierten Colorway eine überragende optische Kombi!","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Vans Old Skool (gelb / weiß)","https://www.43einhalb.com/p/vans-old-skool-gelb-weiss-425936","https://43einhalb.com/media/248329/w/616/h/370/n/vans-vn0a4u3b18z1-old-skool-1.jpg","Classic Leather Legacy (orange / gelb / blau)","https://www.43einhalb.com/p/reebok-classic-leather-legacy-orange-gelb-blau-433572","Reebok","https://www.43einhalb.com/p/reebok-classic-leather-legacy-orange-gelb-blau-433572","€ 89,95","Am 16. März 1966 eröffnete Paul Van Doren mit seinen Partnern Jim Van Doren, Gordy Lee und Serge D’Elia in Anaheim (Kalifornien, USA) den ersten Vans Shop. Der Hi-Top oder heute Sk8-Hi war 1966 weltweit der erste Schuh, der speziell zum Skateboarden konzipiert war. Er ist vom Aussehen her ähnlich den Chucks von Converse, ist aber deutlich stabiler und fester. Heute wird er in wechselnden Farb- und Mustervarianten hergestellt, jedoch ist das Muster der Sohle nach wie vor dem Original nachempfunden.
Am 19. März 1976 kam das Unternehmen den vielen Nachfragen von Skateboardern nach und brachte den ersten Schuh mit zwei Farben (rot und blau) auf den Markt. Das Design stammte von den zu diesem Zeitpunkt aufsteigenden Skateboardern Stacy Peralta und Tony Alva, welche dem revolutionären Zephyr Skate Team angehörten.
Zu den bekanntesten Modelle gehört zweifelsohne auch der Old Skool. Dieser Schuh ist das erste Modell der amerikanischen Marke, auf welchem der klassische Vans-Seitenstreifen zu sehen war. Der Sneaker überzeugt durch seinen schlichten, zeitlosen Stil, als auch durch Funktionalität. Er passt sowohl zum locker-schicken Outfit, hat sich aber ebenfalls bei der Skate-Community wegen seiner hohen Strapazierfähigkeit bewährt. Der niedrige Schnürschuh kommt mit einem Obermaterial aus robustem Suede, verstärkter Zehenkappe für starke Beanspruchung, charakteristischer Waffel-Gummilaufsohle und gepolstertem Schaft für mehr Halt und Flexibilität, daher.
Hier kommt der Vans Old Skool in einem schlichten gelben Colorway daher, der Euch garantiert mit dem nötigen Cleaness-Faktor versorgt.","https://43einhalb.com/media/103047/w/240/h/158/n/103047.jpg","https://www.43einhalb.com/marken/vans"
"VEJA Campo Chromefree (weiß / grün / schwarz)","https://www.43einhalb.com/p/veja-campo-chromefree-weiss-gruen-schwarz-439952","https://43einhalb.com/media/246464/w/616/h/370/n/veja-cp051928-campo-chromefree-1-kopie.jpg","Campo Chromefree (weiß / grün / schwarz)","","VEJA","","€ 124,95","Nachhaltig. Fair. Zeitlos. - »Sneakers that are made differently«!
Seit der Unternehmensgründung 2005 stellt VEJA erfolgreich unter Beweis, dass Stilbewusstsein und Nachhaltigkeit auch in der Sneaker-Branche Hand in Hand gehen können. Dabei ist die Idee hinter einem Paar VEJA Sneaker genau so simpel wie genial: Schlüpfe mit einem Fuß in überzeugendes Design und übernehme mit dem anderen soziale Verantwortung!
Doch erstmal von vorne: Im Jahr 2005 stellten sich die beiden französischen VEJA-Gründer Sébastien Kopp und François-Ghislain Morillion eine folgenreiche Frage: »Ist eine andere Welt möglich?« . Um eine Antwort auf diese entscheidende Frage zu finden, begaben sich die Zwei auf eine lange Reise, auf der sie die Entwicklung und Produktion von Turnschuhen sowie die entstehenden Rohstoffpreise nachvollziehen und verstehen wollten. Während ihrer Reise fanden sie nicht nur eine bejahende Antwort auf ihre Frage, sondern auch den Namen ihres neuen Unternehmens - VEJA ist Portugiesisch und beutetet »Schau hin!«. Und genau dies tut das innovative und umweltbewusste Label auch: Getrieben von der Vision das Konsumverhalten nachhaltig zu verändern, setzt VEJA auf transparente Produktionsketten, faire Arbeitsbedingungen und umweltfreundliche Materialien.
Wie alle VEJA-Modelle wurde auch der »VEJA Campo Chromefree« in Brasilien unter fairsten Arbeitsbedingungen und aus nachhaltigen Materialen hergestellt. So kommt das Obermaterial aus chromefreiem Leder, während das Innenfutter aus biologisch abgebauter Baumwolle und das klassische V-Logo aus veganem Wildleder besteht. Auch die Sohle ist aus nachhaltigem Naturkautschuk gefertigt. Selbstverständlich braucht der »Campo« sich auch in Sachen Optik nicht zu verstecken. Das weiße Upper mit dunklerer Mittelsohle garantiert das VEJA-typische cleane Design und einen zeitlosen Look. Gleichzeitig sorgen die coolen Details in Schwarz und Grün für den allzeit beliebten Retro-Charme.","https://43einhalb.com/media/237386/w/240/h/158/n/237386.jpg","https://www.43einhalb.com/marken/veja"
"Puma Future Rider Vintage (weiß / rot / grau)","https://www.43einhalb.com/p/puma-future-rider-vintage-weiss-rot-grau-473890","https://43einhalb.com/media/254307/w/616/h/370/n/puma-380464-03-future-rider-vintage-1.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","€ 89,95","In den 1980ern wurde der Puma Fast Rider erstmals als einer der komfortabelsten und innovativsten Laufschuhe veröffentlicht und sicherte sich einen Platz als eine der ikonischsten Puma-Silhouetten. Ursprünglich als »State Of Art« Runner veröffentlicht schaffte er den Sprung von den Laufbahn auf die Straße und machte sich besonders bei Hobby-Läufern einen Namen.
Treu dem Motto »Ride On« bringt Puma nun den Runner aus den 80ern als One-To-One Reissue zurück. Zusätzlich zum Rerelease des Runners kombiniert Puma neueste Technologie mit authentischen Vintage-Vibes im neuen Puma Future Rider.
Der moderne Material-Mix aus Nylon und Suede Overlays bringt durch eine rekonstruierte Optik den Vibe der 80er perfekt rüber. Der cleane Colorway des neuen Runners passt perfekt in den heutigen Fashion Zeitgeist und wird durch eine dezente Sohle mit Riderfoam vollendet. Besser hätte man den Style der 80er kaum in einen Sneaker verpacken können! RIDE ON…","https://43einhalb.com/media/59719/w/240/h/158/n/59719.jpg","https://www.43einhalb.com/marken/puma"
"The North Face M Back To Berkeley NL (beige)","https://www.43einhalb.com/p/the-north-face-m-back-to-berkeley-nl-beige-446382","https://43einhalb.com/media/251494/w/616/h/370/n/the-north-face-nf00ckk4vf31-m-back-toberkeley-nl-1.jpg","V-10 - B-MESH (beige / weiß)","https://www.43einhalb.com/p/veja-v-10%09-b-mesh-beige-weiss-392484","VEJA","https://www.43einhalb.com/p/veja-v-10%09-b-mesh-beige-weiss-392484","€ 149,95","Auch The North Face releast passend für die kalten Jahreszeiten einen neuen wintertauglichen Boot. Der Back to Berkeley Mid WP kommt dafür in einem all-over beigen Colorway und einer schwarzen Outsole daher und verfügt dank der IcePick-Stollen über genügend Traktion, damit ihr auch im Winter nicht den Boden unter den Füßen verliert. Außerdem verfügt der The North Face Back to Berkeley Mid WP über ein bequemes OrthoLite ReBound-Fußbett, das euch - egal wo Ihr unterwegs seid - garantiert mit ausreichend Komfort versorgt. Natürlich ist dieser Stiefel durch die »DRYVENT« Technologie auch wasserdicht. Abgerundet wird der Stiefel durch das tonal gehaltene The North Face Branding auf der lateralen Seitenpartie.","https://43einhalb.com/media/249766/w/240/h/158/n/249766.jpg","https://www.43einhalb.com/marken/the-north-face"
"ASICS SportStyle Gel-Kyrios (schwarz / rot)","https://www.43einhalb.com/p/asics-sportstyle-gel-kyrios-schwarz-rot-405133","https://43einhalb.com/media/244981/w/616/h/370/n/asics-1021a335-002-gel-kyrios-1.jpg","ML574SSO (rot)","https://www.43einhalb.com/p/new-balance-ml574sso-rot-406879","New Balance","https://www.43einhalb.com/p/new-balance-ml574sso-rot-406879","€ 129,95","Releasedate: 27.08.2020 | Online: 00:01 Uhr.
Mit dem GEL-KYRIOS bringt ASICS Sportstyle ein neues Running-Modell an den Start, dessen Wurzeln klar beim Vorgänger, dem erstmals 2005 - 2006 erschienenen GEL-HELIOS liegen. Während die Basis des Originals weitgehend erhalten bleibt, wurde das Upper aus verschiedenen geschichteten Mesh- und Kunstleder-Einsätzen zusammengesetzt.
Auch an der Sohle wurde bei diesem Modell vieles neu gestaltet: Neben der bekannten und beliebten GEL-Dämpfungstechnologie wurden sowohl im Fersen- als auch im vorderen Fußbereich Schichten aus »FLYTEFOAM« verarbeitet, um den Komfort auf ein neues Level zu heben. Abgerundet wird der ASICS Sportstyle GEL-KYRIOS durch die neu geformte Außensohle, die Euch mit ausreichend Traktion beim Laufen versorgt.","https://43einhalb.com/media/213728/w/240/h/158/n/213728.jpg","https://www.43einhalb.com/marken/asics-sportstyle"
"Reebok Club C Revenge (weiß / beige)","https://www.43einhalb.com/p/reebok-club-c-revenge-weiss-beige-432238","https://43einhalb.com/media/244657/w/616/h/370/n/reebok-wmns-fw7803-club-c-revenge-1.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","€ 89,95","Mit seinem zeitlosen Design und der schönen Low-Cut Silhouette hat sich der Reebok Club C Revenge einen Platz in der Sneaker »Hall-of-fame« verdient.
Der cleane Look in Kombination mit dem hochwertigen Materialien verleihen diesem Tennis-Klassiker einen authentisches Vintage-Flair. Auch die typische Gum-Sohle sorgt für einen weichen Kontrast zum Upper des Schuhs und macht damit den Revenge zu einem echten Hingucker!
Der Reebok Club C Revenge kommt mit einem weißen Leder-Upper und dämpfender Eva-Zwischenhohle daher. Die beigen Details runden den starken Retro-Look perfekt ab.","https://43einhalb.com/media/244388/w/240/h/158/n/244388.jpg","https://www.43einhalb.com/marken/reebok"
"Reebok Classic Leather (weiß / beige)","https://www.43einhalb.com/p/reebok-classic-leather-weiss-beige-428896","https://43einhalb.com/media/245520/w/616/h/370/n/reebok-wmns-fv1078-cl-lthr-1.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","€ 99,95","Ein Sneaker, der einfach nie aus der Mode kommt – Der Reebok Classic Leather macht seinen Namen alle Ehren und überzeugt als zeitloser Klassiker.
Mit seinem schlichten Design und der schönen Low-Cut Silhouette hat sich der Reebok Classic Leather zum absoluten All-Day-Carry Sneaker gemausert. Zu Recht!
Mit dem Reebok Classic Leather ist nämlich eine wahre Running Legende in unser Sortiment gewandert, deren Retro-Charm niemandem entgeht. Das schlichte Modell mit der leichten, gestanzten EVA-Zwischensohle prägte die Reebok-Laufgeschichte wie kaum ein anderer Schuh - und zeigt auch heute noch, wie gut ein alter Laufhase aussehen kann.
Hier kommt der Reebok Classic Leather mit einem weißen Leder-Upper und beigen Details daher.","https://43einhalb.com/media/244388/w/240/h/158/n/244388.jpg","https://www.43einhalb.com/marken/reebok"
"Nike Air Force 1 Low Retro SP ""Wheat Mocha""","https://www.43einhalb.com/p/nike-air-force-1-low-retro-sp-wheat-mocha-461849","https://43einhalb.com/media/249949/w/616/h/370/n/nike-dc7504-700-air-force-1-low-retro-sp-1-kopie.jpg","ML574XAA (braun)","https://www.43einhalb.com/p/new-balance-ml574xaa-braun-409515","New Balance","https://www.43einhalb.com/p/new-balance-ml574xaa-braun-409515","€ 129,95","Releasedate: 08.10.2020 | Online: 09:00 Uhr. | Instore: Frankfurt & Fulda.
Auch dieses Jahr gibt es pünktlich zur Herbst / Winter Saison wieder einen Nike Air Force 1 Release im allbekannten »Wheat« Colorway. Dieses mal geht es aber noch ein klein bisschen exklusiver zu, denn der im Jahr 2001 einst als Japan-Exclusive erschienene »Wheat Mocha« kehrt zurück!
Der Nike Air Force 1 »Wheat Mocha« kommt hier in einem beige-braunen Suede Upper daher, das durch das dunkelbraune Lining und dem Tongue-Tag noch einmal hervorgehoben wird. Besonders gut an diesem Sneaker gefällt uns die semi-transparente Midsole, die in Kombination mit der mocha-farbenen Outsole einfach nur gut aussieht!","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Karhu Synchron Classic ""Color Of Mood Pack""","https://www.43einhalb.com/p/karhu-synchron-classic-color-of-mood-pack-404005","https://43einhalb.com/media/246752/w/616/h/370/n/karhu-f802655-synchron-classic-1.jpg","Cloud Hi (grau)","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","On","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","€ 129,95","Releasedate: 04.09.2020 | Online: 00:01 Uhr.
Der Herbst rückt unaufhaltsam immer näher und dazu kommt jetzt passend das »Color Of Mood Pack« des finnischen Sneaker-Herstellers Karhu daher. Die Idee hinter diesem Pack ist es, das wechselseitige Zusammenspiel warmer und kalter Farben gezielt zu nutzen. Dabei sollen Wärme, Komfort, Ruhe und Entspannung über die Colorways vermittelt werden.
Ein weiches Pink bringt in Kombination mit dem dunklen Lila Wärme und Komfort zum Ausdruck, während helle Pastell-Farben die ruhige und entspannte Seite des Farbspektrums repräsentieren. Für einen sportlichen Touch dürfen natürlich trotzdem nicht die typischen knalligen Running Details fehlen.
Karhu entschied sich beim neuen Pack für die Fusion 2.0 und die Synchron Classic Silhouette. Das erste was bei diesem herbstlichen Pack auffällt, sind die verschiedenen beigefarbenen Panels, die unter anderem auf der Toebox und dem Mudguard Verwendung finden. Abgerundet werden beide Schuhe durch die bunten Details. Mit dem »Color Of Mood Pack« bringt Karhu ein wirklich schönes Farbkonzept an den Start, das mit Sicherheit in der ein oder anderen Herbst-Rotation seinen Platz finden wird!","https://43einhalb.com/media/106028/w/240/h/158/n/106028.jpg","https://www.43einhalb.com/marken/karhu"
"Nike Air Force 1 '07 Craft ""White Obsidian""","https://www.43einhalb.com/p/nike-air-force-1-07-craft-white-obsidian-449504","https://43einhalb.com/media/252629/w/616/h/370/n/nike-ct2317-100-air-force-1-07-craft-1.jpg","Air Force 1 '07 Craft ""White Obsidian""","","Nike","","€ 119,95","Es gibt nur wenige Silhouetten im Sneaker-Game, die kaum noch einleitende Worte bedürfen. Weil sie gefühlt schon immer da waren, weil sie auf der ganzen Welt getragen werden und weil sie einfach jeden gehypten Sneaker-Trend überdauern. Der Nike Air Force 1 kann ohne Zweifel zu diesen zeitlosen Modellen gezählt werden, die voller Stolz den Titel »Sneaker-Ikone« tragen dürfen. Auch wenn die Attribute »ikonisch« oder »legendär« heutzutage ziemlich wahllos verwendet werden und schnell auch mal alltägliche Sachen, wie lustige Youtube-Videos oder eine schmackhafte Smoothie-Bowl beschreiben, ist und bleibt eine »Ikone« laut offizieller Duden-Definition eine »Person oder Sache, die als Verkörperung bestimmter Werte, Vorstellungen oder eines bestimmte Lebensgefühls« gehandelt wird. Eins steht fest: Wenn überhaupt ein Sneaker den Titel »Ikone« verdient hat, dann ist es wohl der Nike Air Force 1.
Ursprünglich 1982 als erster Basketballschuh mit der der Nike Air Technologie auf den Markt bzw. Court gebracht, ließ bereits der Name der neuen Premium-Silhouette Großes erwarten. So zog man Inspiration bei dem Präsidenten der Vereinigten Staaten selbst und taufte den neuen Basketball-Sneaker kurzerhand in Anlehnung an das Präsidentenflugzeug »Air Force 1«. Während der Kultsneaker zunächst als praktische High-Top-Schuh auf dem Court groß und später als angesagt Low-Top-Verison in der Hip Hop-Szene gefeiert wurde, dient die klassische AF1-Silhouette seither als Grundlage für zahlreiche künstlerische Designs, subtile zeitgemäße Updates und starke Kollaborationen. Dabei ging jedoch nie die typische AF1-DNA, die wir by the way ihrem Designer Bruce Kilgore zu verdanken haben, verloren. Dank seiner zeitlosen Wandelbarkeit mauserte sich die einzigartige Air Force-Silhouette nach und nach zum unangefochtenen Standard in der weltweiten Streetwear-Szene – eine waschechte »Ikone« eben, die sich ihren Titel mehr als verdient hat.
Hier kommt der Nike Air Force 1 ’07 in einer neuen »Craft«-Version, die dank des Premiumleders und der dezenten Craft-Details des ursprünglichen AF1-Entwurfs zum lässigen Hingucker wird.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"VEJA V-10 CWL (schwarz)","https://www.43einhalb.com/p/veja-v-10-cwl-schwarz-439188","https://43einhalb.com/media/246558/w/616/h/370/n/veja-vx071926-v-10-cwl-1.jpg","Cloud ""All Black""","https://www.43einhalb.com/p/on-cloud-all-black-106398","On","https://www.43einhalb.com/p/on-cloud-all-black-106398","€ 129,95","BITTE BEACHTEN: Uns ist aufgefallen, dass der Veja circa eine halbe Nummer Größer ausfällt. Solltet Ihr also zwischen zwei Größen stehen, entscheidet Euch lieber für die kleinere.
Nachhaltig. Fair. Zeitlos. - »Sneakers that are made differently«!
Seit der Unternehmensgründung 2005 stellt VEJA erfolgreich unter Beweis, dass Stilbewusstsein und Nachhaltigkeit auch in der Sneaker-Branche Hand in Hand gehen können. Dabei ist die Idee hinter einem Paar VEJA Sneaker genau so simpel wie genial: Schlüpfe mit einem Fuß in überzeugendes Design und übernehme mit dem anderen soziale Verantwortung!
Doch erstmal von vorne: Im Jahr 2005 stellten sich die beiden französischen VEJA-Gründer Sébastien Kopp und François-Ghislain Morillion eine folgenreiche Frage: »Ist eine andere Welt möglich?« . Um eine Antwort auf diese entscheidende Frage zu finden, begaben sich die Zwei auf eine lange Reise, auf der sie die Entwicklung und Produktion von Turnschuhen sowie die entstehenden Rohstoffpreise nachvollziehen und verstehen wollten. Während ihrer Reise fanden sie nicht nur eine bejahende Antwort auf ihre Frage, sondern auch den Namen ihres neuen Unternehmens - VEJA ist Portugiesisch und beutetet »Schau hin!«. Und genau dies tut das innovative und umweltbewusste Label auch: Getrieben von der Vision das Konsumverhalten nachhaltig zu verändern, setzt VEJA auf transparente Produktionsketten, faire Arbeitsbedingungen und umweltfreundliche Materialien.
Wie alle VEJA-Modelle wurde auch der »VEJA V10 CWL« in Brasilien unter fairsten Arbeitsbedingungen und aus nachhaltigen Materialen hergestellt. So kommt das Obermaterial aus dem veganem C.W.L.-Material daher, das eine überzeugende biologische Alternative zu Leder darstellt. Während das Innenfutter aus biologisch abgebauter Baumwolle besteht, ist auch die Sohle ist aus nachhaltigem Naturkautschuk gefertigt. Selbstverständlich braucht der »V 10 CWL« sich auch in Sachen Optik nicht zu verstecken. Hier kommt Vejas »V10 CWL« in einem komplett schwarzen Colorway daher, der diesen Sneaker zu einem echten All-Rounder macht, egal wo und wann Du mit ihm unterwegs bist.","https://43einhalb.com/media/237386/w/240/h/158/n/237386.jpg","https://www.43einhalb.com/marken/veja"
"adidas Continental 80 ""Clean Classic"" (weiß / grün)","https://www.43einhalb.com/p/adidas-continental-80-clean-classic-weiss-gruen-429920","https://43einhalb.com/media/246242/w/616/h/370/n/adidas-fv8468-continental-80-1.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","€ 109,95","Releasedate: 03.09.2020 | Online: 00:01 Uhr.
Seit seinem Comeback vor ein paar Jahren überzeugt der adidas Continental 80 als klassische Lifestyle-Silhouette nicht nur die Vintage-Fans unter uns!
Dieser klassische Continental 80 kommt mit einem fast komplett weißen Upper und einer gesprenkelten Midsole daher. Was diesen Schuh wirklich besonders macht, ist aber das nachhaltige Konzept, denn das Upper besteht aus mindestens 70% recycelten Materialien und die Outsole wurde aus speziellen Gummibäumen hergestellt. Darüber hinaus wurde der Schuh aus veganen Materialien produziert und besitzt eine Innensohle aus Kork, die den Laufkomfort noch einmal zusätzlich verbessert.","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
